mass_A
t	x	y
5,900000000E-1	6,256919377E0	1,237807696E0
6,000000000E-1	8,696294418E0	1,396278785E0
6,100000000E-1	1,125987562E1	1,676038963E0
6,200000000E-1	1,356069962E1	1,921022686E0
6,300000000E-1	1,597239037E1	2,298692319E0
6,400000000E-1	1,835346534E1	2,718877452E0
6,500000000E-1	2,070266470E1	3,298031983E0
6,600000000E-1	2,298786528E1	3,960492935E0
6,700000000E-1	2,522524317E1	4,725168184E0
6,800000000E-1	2,729123748E1	5,468858591E0
6,900000000E-1	2,951562728E1	6,482061963E0
7,000000000E-1	3,150657085E1	7,446399617E0
7,100000000E-1	3,342906719E1	8,515327469E0
7,200000000E-1	3,523902177E1	9,619244686E0
7,300000000E-1	3,699619093E1	1,082282641E1
7,400000000E-1	3,865390820E1	1,214033543E1
7,500000000E-1	4,022630605E1	1,341368342E1
7,600000000E-1	4,173827284E1	1,479571588E1
7,700000000E-1	4,317681307E1	1,612259354E1
7,800000000E-1	4,452249058E1	1,745858337E1
7,900000000E-1	4,576356961E1	1,877454571E1
8,000000000E-1	4,697953435E1	2,016879217E1
8,100000000E-1	4,806706852E1	2,150963795E1
8,200000000E-1	4,909484056E1	2,283746399E1
8,300000000E-1	5,013117253E1	2,411126758E1
8,400000000E-1	5,110369863E1	2,537285925E1
8,500000000E-1	5,203827260E1	2,659783310E1
8,600000000E-1	5,291995156E1	2,779342820E1
8,700000000E-1	5,376498889E1	2,897672478E1
8,800000000E-1	5,458139921E1	3,010497678E1
8,900000000E-1	5,534283785E1	3,117132353E1
9,000000000E-1	5,605493284E1	3,223345364E1
9,100000000E-1	5,672856873E1	3,329847155E1
9,200000000E-1	5,736648802E1	3,431174009E1
9,300000000E-1	5,796250298E1	3,529135864E1
9,400000000E-1	5,850665476E1	3,621684392E1
9,500000000E-1	5,900925558E1	3,708813875E1
9,600000000E-1	5,947467790E1	3,790646745E1
9,700000000E-1	5,991305861E1	3,870409980E1
9,800000000E-1	6,034949533E1	3,943953413E1
9,900000000E-1	6,074972778E1	4,012445179E1
1,000000000E0	6,110164872E1	4,075896808E1
1,010000000E0	6,136264206E1	4,134123352E1
1,020000000E0	6,160969490E1	4,186340081E1
1,030000000E0	6,181397943E1	4,232228478E1
1,040000000E0	6,199531351E1	4,270870559E1
1,050000000E0	6,215769201E1	4,304775164E1
1,060000000E0	6,230390253E1	4,331331857E1
1,070000000E0	6,242002797E1	4,352689719E1
1,080000000E0	6,251919204E1	4,368699669E1
1,090000000E0	6,256399250E1	4,378521250E1
1,100000000E0	6,258419098E1	4,382144396E1
1,110000000E0	6,256902167E1	4,381729260E1
1,120000000E0	6,255422949E1	4,378929048E1
1,130000000E0	6,247782284E1	4,365639084E1
1,140000000E0	6,235175498E1	4,344169805E1
1,150000000E0	6,221022380E1	4,319552482E1
1,160000000E0	6,206860768E1	4,294102716E1
1,170000000E0	6,184440837E1	4,259278588E1
1,180000000E0	6,162938498E1	4,222193090E1
1,190000000E0	6,135548584E1	4,177279766E1
1,200000000E0	6,109164789E1	4,127321683E1
1,210000000E0	6,077835245E1	4,072779361E1
1,220000000E0	6,042401090E1	4,015204766E1
1,230000000E0	6,003391163E1	3,947252204E1
1,240000000E0	5,965040461E1	3,875206868E1
1,250000000E0	5,920097963E1	3,798913574E1
1,260000000E0	5,874944726E1	3,717680872E1
1,270000000E0	5,824118062E1	3,632289993E1
1,280000000E0	5,771463515E1	3,545183806E1
1,290000000E0	5,714370301E1	3,453159209E1
1,300000000E0	5,655459550E1	3,356429290E1
1,310000000E0	5,593496657E1	3,250863890E1
1,320000000E0	5,530819881E1	3,143043871E1
1,330000000E0	5,461650325E1	3,031046057E1
1,340000000E0	5,390341360E1	2,915113370E1
1,350000000E0	5,315520819E1	2,793608505E1
1,360000000E0	5,232987393E1	2,670051074E1
1,370000000E0	5,145257572E1	2,545038480E1
1,380000000E0	5,050338700E1	2,417699185E1
1,390000000E0	4,947558182E1	2,288284986E1
1,400000000E0	4,837925283E1	2,154781013E1
1,410000000E0	4,724049202E1	2,019786877E1
1,420000000E0	4,604722804E1	1,880868636E1
1,430000000E0	4,476798368E1	1,748558162E1
1,440000000E0	4,343471736E1	1,612158233E1
1,450000000E0	4,198959168E1	1,478189936E1
1,460000000E0	4,050839470E1	1,343657936E1
1,470000000E0	3,893527472E1	1,212494212E1
1,480000000E0	3,727278459E1	1,088201191E1
1,490000000E0	3,555086437E1	9,715791855E0
1,500000000E0	3,375187755E1	8,576999430E0
1,510000000E0	3,182998947E1	7,485063583E0
1,520000000E0	2,982598292E1	6,501287823E0
1,530000000E0	2,766009328E1	5,520022062E0
1,540000000E0	2,563198839E1	4,726351852E0
1,550000000E0	2,347810672E1	3,961442169E0
1,560000000E0	2,124666390E1	3,306183821E0
1,570000000E0	1,898022456E1	2,768554191E0
1,580000000E0	1,668962458E1	2,281234953E0
1,590000000E0	1,438078665E1	1,917340672E0
1,600000000E0	1,204363132E1	1,628171206E0
1,610000000E0	9,504411558E0	1,368182629E0
1,620000000E0	7,388686226E0	1,215825346E0
1,630000000E0	4,978419432E0	1,106466229E0
1,640000000E0	2,692879988E0	1,087150493E0
1,650000000E0	4,193887014E-1	1,106434789E0
1,660000000E0	-1,881836248E0	1,139506645E0
1,670000000E0	-4,213047569E0	1,354885143E0
1,680000000E0	-6,507258186E0	1,535037726E0
1,690000000E0	-8,890103147E0	1,816556020E0
1,700000000E0	-1,115645483E1	2,140361052E0
1,710000000E0	-1,343051837E1	2,514074554E0
1,720000000E0	-1,569366743E1	2,995396955E0
1,730000000E0	-1,792339727E1	3,564429368E0
1,740000000E0	-2,009764354E1	4,220944684E0
1,750000000E0	-2,218850166E1	4,959825677E0
1,760000000E0	-2,423535955E1	5,735519794E0
1,770000000E0	-2,627917786E1	6,786393215E0
1,780000000E0	-2,821389785E1	7,636503594E0
1,790000000E0	-3,011283458E1	8,681598668E0
1,800000000E0	-3,188557602E1	9,794426457E0
1,810000000E0	-3,361862212E1	1,098823174E1
1,820000000E0	-3,526696280E1	1,214652454E1
1,830000000E0	-3,675987734E1	1,342058750E1
1,840000000E0	-3,818777848E1	1,464098318E1
1,850000000E0	-3,955573440E1	1,591271188E1
1,860000000E0	-4,083283252E1	1,718119046E1
1,870000000E0	-4,205240670E1	1,849488909E1
1,880000000E0	-4,322159881E1	1,969524022E1
1,890000000E0	-4,429016049E1	2,105245039E1
1,900000000E0	-4,539830467E1	2,225342293E1
1,910000000E0	-4,637141025E1	2,351361392E1
1,920000000E0	-4,731078515E1	2,474902855E1
1,930000000E0	-4,818393675E1	2,595361766E1
1,940000000E0	-4,903575832E1	2,709705223E1
1,950000000E0	-4,976045876E1	2,823998911E1
1,960000000E0	-5,050023760E1	2,933529910E1
1,970000000E0	-5,116777081E1	3,036032756E1
1,980000000E0	-5,178784326E1	3,137173223E1
1,990000000E0	-5,239041068E1	3,234493609E1
2,000000000E0	-5,296627340E1	3,325342911E1
2,010000000E0	-5,344687405E1	3,412674708E1
2,020000000E0	-5,394018390E1	3,496656582E1
2,030000000E0	-5,438975066E1	3,573702967E1
2,040000000E0	-5,478948239E1	3,645671791E1
2,050000000E0	-5,515495372E1	3,715669441E1
2,060000000E0	-5,549895382E1	3,777229327E1
2,070000000E0	-5,582927087E1	3,835948921E1
2,080000000E0	-5,611422528E1	3,886067770E1
2,090000000E0	-5,634701674E1	3,934085752E1
2,100000000E0	-5,657543725E1	3,977490494E1
2,110000000E0	-5,678940940E1	4,015246620E1
2,120000000E0	-5,695181279E1	4,044670889E1
2,130000000E0	-5,708738795E1	4,068685708E1
2,140000000E0	-5,720230585E1	4,089789586E1
2,150000000E0	-5,729223881E1	4,103631398E1
2,160000000E0	-5,733281442E1	4,114203989E1
2,170000000E0	-5,733960434E1	4,116068126E1
2,180000000E0	-5,734889451E1	4,115820723E1
2,190000000E0	-5,733310407E1	4,113439581E1
2,200000000E0	-5,728821768E1	4,101896402E1
2,210000000E0	-5,719546491E1	4,083730607E1
2,220000000E0	-5,710408808E1	4,062008182E1
2,230000000E0	-5,695658434E1	4,033590535E1
2,240000000E0	-5,681424505E1	4,002959226E1
2,250000000E0	-5,660934489E1	3,961154204E1
2,260000000E0	-5,638505585E1	3,918446680E1
2,270000000E0	-5,613753062E1	3,871376687E1
2,280000000E0	-5,586255303E1	3,814915245E1
2,290000000E0	-5,552870479E1	3,754221678E1
2,300000000E0	-5,519133877E1	3,689026633E1
2,310000000E0	-5,480062316E1	3,618529380E1
2,320000000E0	-5,440783857E1	3,541523453E1
2,330000000E0	-5,394854630E1	3,461232897E1
2,340000000E0	-5,346321346E1	3,377794490E1
2,350000000E0	-5,294090529E1	3,284621805E1
2,360000000E0	-5,240626380E1	3,192560069E1
2,370000000E0	-5,176934612E1	3,091626401E1
2,380000000E0	-5,107147877E1	2,983178271E1
2,390000000E0	-5,035334072E1	2,881511578E1
2,400000000E0	-4,960600896E1	2,769573797E1
2,410000000E0	-4,878225136E1	2,656581245E1
2,420000000E0	-4,792219942E1	2,536678328E1
2,430000000E0	-4,700219900E1	2,417798270E1
2,440000000E0	-4,600893052E1	2,294333622E1
2,450000000E0	-4,497804224E1	2,169775138E1
2,460000000E0	-4,377381933E1	2,056936701E1
2,470000000E0	-4,271551919E1	1,911253036E1
2,480000000E0	-4,154635227E1	1,783477120E1
2,490000000E0	-4,023892252E1	1,654450255E1
2,500000000E0	-3,891048596E1	1,526104038E1
2,510000000E0	-3,748065988E1	1,401793916E1
2,520000000E0	-3,601719410E1	1,275130853E1
2,530000000E0	-3,444773066E1	1,153438944E1
2,540000000E0	-3,278358255E1	1,035007889E1
2,550000000E0	-3,106988249E1	9,220958815E0
2,560000000E0	-2,926677539E1	8,138932124E0
2,570000000E0	-2,735742181E1	7,144508576E0
2,580000000E0	-2,540976929E1	6,399371805E0
2,590000000E0	-2,342169505E1	5,412347509E0
2,600000000E0	-2,132971203E1	4,628520770E0
2,610000000E0	-1,930597984E1	3,942193380E0
2,620000000E0	-1,711569075E1	3,313035238E0
2,630000000E0	-1,494217826E1	2,810589213E0
2,640000000E0	-1,274045382E1	2,397149147E0
2,650000000E0	-1,052307299E1	2,024248679E0
2,660000000E0	-8,377960523E0	1,798585981E0
2,670000000E0	-6,028699697E0	1,477682639E0
2,680000000E0	-3,770360511E0	1,267297321E0
2,690000000E0	-1,534232975E0	1,112677352E0
2,700000000E0	7,314475056E-1	1,023879817E0
2,710000000E0	2,995534718E0	1,025792303E0
2,720000000E0	5,248559396E0	1,093113343E0
2,730000000E0	7,528782295E0	1,215637335E0
2,740000000E0	9,596393024E0	1,368118220E0
2,750000000E0	1,193354928E1	1,641070266E0
2,760000000E0	1,412655347E1	1,960843120E0
2,770000000E0	1,630471570E1	2,297493544E0
2,780000000E0	1,842097087E1	2,747537505E0
2,790000000E0	2,053925171E1	3,249167773E0
2,800000000E0	2,259299827E1	3,838327779E0
2,810000000E0	2,458756161E1	4,533690417E0
2,820000000E0	2,652451362E1	5,277017120E0
2,830000000E0	2,837743240E1	6,146814271E0
2,840000000E0	3,019387897E1	6,890161163E0
2,850000000E0	3,199663008E1	7,800397176E0
2,860000000E0	3,372628068E1	8,783311761E0
2,870000000E0	3,537829641E1	9,836717110E0
2,880000000E0	3,693866980E1	1,089596137E1
2,890000000E0	3,846343583E1	1,198680065E1
2,900000000E0	3,990857836E1	1,310664305E1
2,910000000E0	4,124498609E1	1,428587508E1
2,920000000E0	4,257284416E1	1,539903519E1
2,930000000E0	4,380766312E1	1,657433029E1
2,940000000E0	4,496692549E1	1,769885961E1
2,950000000E0	4,605070893E1	1,882133219E1
2,960000000E0	4,712794715E1	2,005723199E1
2,970000000E0	4,811383035E1	2,113026256E1
2,980000000E0	4,907117937E1	2,222748869E1
2,990000000E0	4,994452118E1	2,329904327E1
3,000000000E0	5,077428253E1	2,436968056E1
3,010000000E0	5,158661926E1	2,536186683E1
3,020000000E0	5,229367183E1	2,631186743E1
3,030000000E0	5,293397308E1	2,720860224E1
3,040000000E0	5,354590799E1	2,807801693E1
3,050000000E0	5,410991918E1	2,891206422E1
3,060000000E0	5,462788405E1	2,973442949E1
3,070000000E0	5,514338288E1	3,051178371E1
3,080000000E0	5,557366467E1	3,125003098E1
3,090000000E0	5,597072137E1	3,192910375E1
3,100000000E0	5,632224445E1	3,255520316E1
3,110000000E0	5,665919843E1	3,317911306E1
3,120000000E0	5,693646326E1	3,370586794E1
3,130000000E0	5,721255442E1	3,421162700E1
3,140000000E0	5,747794892E1	3,463746774E1
3,150000000E0	5,769189502E1	3,503119216E1
3,160000000E0	5,786385540E1	3,536242739E1
3,170000000E0	5,799225092E1	3,564230331E1
3,180000000E0	5,809912271E1	3,586318531E1
3,190000000E0	5,820489329E1	3,607412393E1
3,200000000E0	5,824193355E1	3,619443583E1
3,210000000E0	5,825637729E1	3,626254502E1
3,220000000E0	5,825562638E1	3,629419893E1
3,230000000E0	5,823176686E1	3,629457732E1
3,240000000E0	5,815654574E1	3,621551035E1
3,250000000E0	5,807309858E1	3,609089645E1
3,260000000E0	5,795160212E1	3,590281728E1
3,270000000E0	5,779003602E1	3,563637034E1
3,280000000E0	5,761644077E1	3,536806123E1
3,290000000E0	5,741762800E1	3,503650632E1
3,300000000E0	5,721520722E1	3,464844510E1
3,310000000E0	5,698855538E1	3,418487582E1
3,320000000E0	5,674381019E1	3,369127580E1
3,330000000E0	5,643238331E1	3,315145253E1
3,340000000E0	5,610247932E1	3,257365892E1
3,350000000E0	5,570285001E1	3,194059335E1
3,360000000E0	5,529834650E1	3,126768128E1
3,370000000E0	5,484549852E1	3,055059611E1
3,380000000E0	5,436745549E1	2,975819909E1
3,390000000E0	5,380388209E1	2,894703461E1
3,400000000E0	5,326031422E1	2,805530750E1
3,410000000E0	5,263644595E1	2,715576287E1
3,420000000E0	5,197049071E1	2,621747357E1
3,430000000E0	5,125061097E1	2,525126196E1
3,440000000E0	5,048722828E1	2,424033252E1
3,450000000E0	4,967528499E1	2,320126702E1
3,460000000E0	4,881077095E1	2,213275889E1
3,470000000E0	4,789098035E1	2,102483296E1
3,480000000E0	4,685984317E1	1,995562716E1
3,490000000E0	4,585377479E1	1,876906015E1
3,500000000E0	4,477470651E1	1,765292605E1
3,510000000E0	4,364868790E1	1,647079152E1
3,520000000E0	4,244036523E1	1,532200047E1
3,530000000E0	4,114889846E1	1,416242374E1
3,540000000E0	3,979316407E1	1,298305057E1
3,550000000E0	3,837681545E1	1,187888529E1
3,560000000E0	3,688047265E1	1,075994436E1
3,570000000E0	3,533433435E1	9,696976608E0
3,580000000E0	3,370303639E1	8,687853345E0
3,590000000E0	3,198782817E1	7,688573472E0
3,600000000E0	3,019930760E1	6,761698922E0
3,610000000E0	2,837731878E1	6,095853412E0
3,620000000E0	2,650874003E1	5,110817736E0
3,630000000E0	2,460007079E1	4,380189423E0
3,640000000E0	2,260528740E1	3,739622375E0
3,650000000E0	2,057164618E1	3,173646244E0
3,660000000E0	1,850314872E1	2,701926693E0
3,670000000E0	1,642527979E1	2,247297503E0
3,680000000E0	1,429731962E1	1,919311858E0
3,690000000E0	1,214792721E1	1,666775321E0
3,700000000E0	9,938197024E0	1,537832737E0
3,710000000E0	7,843415899E0	1,227802722E0
3,720000000E0	5,697614751E0	1,080971318E0
3,730000000E0	3,531317090E0	1,022049768E0
3,740000000E0	1,385385048E0	1,050853285E0
3,750000000E0	-7,703238812E-1	1,084188206E0
3,760000000E0	-2,926940864E0	1,217103270E0
3,770000000E0	-5,066006420E0	1,402809523E0
3,780000000E0	-7,125565176E0	1,636042431E0
3,790000000E0	-9,313655149E0	1,916589033E0
3,800000000E0	-1,139438784E1	2,230878067E0
3,810000000E0	-1,346728563E1	2,603655078E0
3,820000000E0	-1,551633300E1	3,038357139E0
3,830000000E0	-1,753244951E1	3,562934178E0
3,840000000E0	-1,955095735E1	4,180963240E0
3,850000000E0	-2,143664441E1	4,806655681E0
3,860000000E0	-2,330530833E1	5,537139084E0
3,870000000E0	-2,505740782E1	6,234851466E0
3,880000000E0	-2,687296741E1	7,120130594E0
3,890000000E0	-2,853045379E1	7,959640208E0
3,900000000E0	-3,014589502E1	8,898259669E0
3,910000000E0	-3,172082468E1	9,895309193E0
3,920000000E0	-3,323086907E1	1,089152430E1
3,930000000E0	-3,470103047E1	1,193902664E1
3,940000000E0	-3,603778800E1	1,304416906E1
3,950000000E0	-3,739074153E1	1,412197020E1
3,960000000E0	-3,866098156E1	1,516559363E1
3,970000000E0	-3,986086996E1	1,623776032E1
3,980000000E0	-4,100498596E1	1,734903683E1
3,990000000E0	-4,208257313E1	1,843174802E1
4,000000000E0	-4,311765183E1	1,944849273E1
4,010000000E0	-4,393401575E1	2,070703201E1
4,020000000E0	-4,501502682E1	2,153842917E1
4,030000000E0	-4,588925454E1	2,255209080E1
4,040000000E0	-4,662388558E1	2,356827044E1
4,050000000E0	-4,733558268E1	2,449409610E1
4,060000000E0	-4,806029425E1	2,536892530E1
4,070000000E0	-4,870244936E1	2,625424300E1
4,080000000E0	-4,927748679E1	2,708268872E1
4,090000000E0	-4,985284638E1	2,785006204E1
4,100000000E0	-5,034072839E1	2,861674631E1
4,110000000E0	-5,081973745E1	2,930809640E1
4,120000000E0	-5,123215902E1	2,991649621E1
4,130000000E0	-5,162293960E1	3,062540014E1
4,140000000E0	-5,198359669E1	3,124816947E1
4,150000000E0	-5,231214396E1	3,178759307E1
4,160000000E0	-5,261284088E1	3,227511676E1
4,170000000E0	-5,284818323E1	3,269791291E1
4,180000000E0	-5,307099150E1	3,311356652E1
4,190000000E0	-5,324732290E1	3,345167988E1
4,200000000E0	-5,342940569E1	3,377717831E1
4,210000000E0	-5,355465136E1	3,403076788E1
4,220000000E0	-5,362501181E1	3,421145727E1
4,230000000E0	-5,370758637E1	3,436836138E1
4,240000000E0	-5,372676246E1	3,443636812E1
4,250000000E0	-5,373626234E1	3,450109232E1
4,260000000E0	-5,372101752E1	3,451524126E1
4,270000000E0	-5,370115273E1	3,447453529E1
4,280000000E0	-5,360047835E1	3,438887009E1
4,290000000E0	-5,347924366E1	3,422275657E1
4,300000000E0	-5,335597062E1	3,401980908E1
4,310000000E0	-5,320320289E1	3,376275891E1
4,320000000E0	-5,299394657E1	3,344411190E1
4,330000000E0	-5,277207528E1	3,308817031E1
4,340000000E0	-5,257576500E1	3,264509084E1
4,350000000E0	-5,230098356E1	3,221402768E1
4,360000000E0	-5,199535935E1	3,172823711E1
4,370000000E0	-5,165845702E1	3,115299851E1
4,380000000E0	-5,127693812E1	3,054874679E1
4,390000000E0	-5,089832002E1	2,983700911E1
4,400000000E0	-5,044113355E1	2,917427763E1
4,410000000E0	-4,995206209E1	2,844684143E1
4,420000000E0	-4,942153836E1	2,767502287E1
4,430000000E0	-4,886760310E1	2,683469549E1
4,440000000E0	-4,826459340E1	2,596611585E1
4,450000000E0	-4,759713107E1	2,508124933E1
4,460000000E0	-4,690205795E1	2,416127226E1
4,470000000E0	-4,613616555E1	2,317898267E1
4,480000000E0	-4,537378635E1	2,216112631E1
4,490000000E0	-4,452974067E1	2,116739981E1
4,500000000E0	-4,357050791E1	2,011050846E1
4,510000000E0	-4,270553310E1	1,901968542E1
4,520000000E0	-4,171329269E1	1,792594383E1
4,530000000E0	-4,062018715E1	1,682460433E1
4,540000000E0	-3,950955303E1	1,572562204E1
4,550000000E0	-3,831420050E1	1,465833538E1
4,560000000E0	-3,708804484E1	1,357360096E1
4,570000000E0	-3,578167686E1	1,250813852E1
4,580000000E0	-3,437462460E1	1,146375695E1
4,590000000E0	-3,287060368E1	1,039283871E1
4,600000000E0	-3,134695898E1	9,419669972E0
4,610000000E0	-2,976093499E1	8,441803976E0
4,620000000E0	-2,806325194E1	7,519594676E0
4,630000000E0	-2,631736681E1	6,815431500E0
4,640000000E0	-2,454063688E1	5,873374533E0
4,650000000E0	-2,274861634E1	5,187381674E0
4,660000000E0	-2,086166025E1	4,527580975E0
4,670000000E0	-1,896241607E1	3,910106969E0
4,680000000E0	-1,699794343E1	3,394164372E0
4,690000000E0	-1,499946112E1	2,934128919E0
4,700000000E0	-1,301562031E1	2,547059483E0
4,710000000E0	-1,102254049E1	2,215979089E0
4,720000000E0	-9,043318256E0	1,938444979E0
4,730000000E0	-7,009307844E0	1,678746370E0
4,740000000E0	-5,045101798E0	1,459115200E0
4,750000000E0	-2,988784268E0	1,280021205E0
4,760000000E0	-9,702898869E-1	1,168873740E0
4,770000000E0	1,103779920E0	1,074500403E0
4,780000000E0	3,171390136E0	1,082572098E0
4,790000000E0	5,229827517E0	1,153012998E0
4,800000000E0	7,296425153E0	1,218804744E0
4,810000000E0	9,240612643E0	1,356973758E0
4,820000000E0	1,136646453E1	1,579950064E0
4,830000000E0	1,334213236E1	1,796130374E0
4,840000000E0	1,535236013E1	2,093165761E0
4,850000000E0	1,730681463E1	2,469250127E0
4,860000000E0	1,926199437E1	2,879678279E0
4,870000000E0	2,116446168E1	3,373511752E0
4,880000000E0	2,304638975E1	3,928583132E0
4,890000000E0	2,486600238E1	4,547948214E0
4,900000000E0	2,664609475E1	5,217679435E0
4,910000000E0	2,836465488E1	6,129618655E0
4,920000000E0	3,005289719E1	6,732379504E0
4,930000000E0	3,170079407E1	7,544619636E0
4,940000000E0	3,324997550E1	8,387108528E0
4,950000000E0	3,465355280E1	9,339561040E0
4,960000000E0	3,607763335E1	1,023472541E1
4,970000000E0	3,742114893E1	1,120859940E1
4,980000000E0	3,871015636E1	1,215386042E1
4,990000000E0	3,992438284E1	1,314812739E1
5,000000000E0	4,103578917E1	1,416693487E1
5,010000000E0	4,212217908E1	1,515523084E1
5,020000000E0	4,316749273E1	1,611780405E1
5,030000000E0	4,413806757E1	1,707001669E1
5,040000000E0	4,503991984E1	1,800579271E1
5,050000000E0	4,591171775E1	1,894464187E1
5,060000000E0	4,666790019E1	1,993842677E1
5,070000000E0	4,750361239E1	2,079468452E1
5,080000000E0	4,822594707E1	2,167552537E1
5,090000000E0	4,890071290E1	2,248599295E1
5,100000000E0	4,953281310E1	2,330675584E1
5,110000000E0	5,012336694E1	2,405638760E1
5,120000000E0	5,064776356E1	2,477370556E1
5,130000000E0	5,112546027E1	2,546190310E1
5,140000000E0	5,158144659E1	2,608578403E1
5,150000000E0	5,201485504E1	2,667913014E1
5,160000000E0	5,240582926E1	2,720154779E1
5,170000000E0	5,279474238E1	2,767629698E1
5,180000000E0	5,316160372E1	2,814631815E1
5,190000000E0	5,350272588E1	2,858558296E1
5,200000000E0	5,378273484E1	2,898559963E1
5,210000000E0	5,401523000E1	2,933394170E1
5,220000000E0	5,423416844E1	2,961948323E1
5,230000000E0	5,440316944E1	2,986842692E1
5,240000000E0	5,452278904E1	3,007448928E1
5,250000000E0	5,464154637E1	3,020900922E1
5,260000000E0	5,472431760E1	3,031223519E1
5,270000000E0	5,477374918E1	3,039044652E1
5,280000000E0	5,479497039E1	3,041297991E1
5,290000000E0	5,481352530E1	3,037889163E1
5,300000000E0	5,478314524E1	3,030825406E1
5,310000000E0	5,469645331E1	3,017916604E1
5,320000000E0	5,460251269E1	2,996528926E1
5,330000000E0	5,446798655E1	2,972392890E1
5,340000000E0	5,431302943E1	2,945804810E1
5,350000000E0	5,412681470E1	2,911053882E1
5,360000000E0	5,388876546E1	2,874224508E1
5,370000000E0	5,360913491E1	2,834724797E1
5,380000000E0	5,328725880E1	2,789920204E1
5,390000000E0	5,292176476E1	2,740459789E1
5,400000000E0	5,254798968E1	2,682879975E1
5,410000000E0	5,208128260E1	2,622397249E1
5,420000000E0	5,159155824E1	2,560532339E1
5,430000000E0	5,108260015E1	2,490446186E1
5,440000000E0	5,051163025E1	2,418811873E1
5,450000000E0	4,989561261E1	2,344139529E1
5,460000000E0	4,924008202E1	2,266193134E1
5,470000000E0	4,848115388E1	2,184516714E1
5,480000000E0	4,774656454E1	2,094034194E1
5,490000000E0	4,693691050E1	2,008039370E1
5,500000000E0	4,606304270E1	1,922396781E1
5,510000000E0	4,518015134E1	1,824149191E1
5,520000000E0	4,427992546E1	1,735012467E1
5,530000000E0	4,328835704E1	1,636941525E1
5,540000000E0	4,223257117E1	1,540929146E1
5,550000000E0	4,112442126E1	1,442316299E1
5,560000000E0	3,994070413E1	1,345457741E1
5,570000000E0	3,871853363E1	1,246499885E1
5,580000000E0	3,743576371E1	1,153261168E1
5,590000000E0	3,610162392E1	1,059142583E1
5,600000000E0	3,471468503E1	9,679787201E0
5,610000000E0	3,331985953E1	8,813511895E0
5,620000000E0	3,185818446E1	7,909384394E0
5,630000000E0	3,031004608E1	7,073425543E0
5,640000000E0	2,871310168E1	6,337372964E0
5,650000000E0	2,700224312E1	5,510540136E0
5,660000000E0	2,536735438E1	4,882134428E0
