mass_A
t	x	y
1,270000000E0	6,045900778E1	4,019477637E1
1,280000000E0	6,011639132E1	3,952762207E1
1,290000000E0	5,969538005E1	3,883459399E1
1,300000000E0	5,928317961E1	3,804039211E1
1,310000000E0	5,882802144E1	3,721689078E1
1,320000000E0	5,833640353E1	3,633111264E1
1,330000000E0	5,781419493E1	3,538135076E1
1,340000000E0	5,724358803E1	3,440887512E1
1,350000000E0	5,663502170E1	3,341218476E1
1,360000000E0	5,596623541E1	3,235268498E1
1,370000000E0	5,530059339E1	3,126886939E1
1,380000000E0	5,458976927E1	3,016070797E1
1,390000000E0	5,386556051E1	2,899390385E1
1,400000000E0	5,306949725E1	2,780356029E1
1,410000000E0	5,222099665E1	2,657600555E1
1,420000000E0	5,133153006E1	2,529082201E1
1,430000000E0	5,036861661E1	2,398445382E1
1,440000000E0	4,932245406E1	2,266963347E1
1,450000000E0	4,822007858E1	2,136609592E1
1,460000000E0	4,703813036E1	2,001767052E1
1,470000000E0	4,580668288E1	1,862127475E1
1,480000000E0	4,456281581E1	1,729273266E1
1,490000000E0	4,318549659E1	1,593803341E1
1,500000000E0	4,173010785E1	1,461762466E1
1,510000000E0	4,022599720E1	1,329549362E1
1,520000000E0	3,863652957E1	1,200459330E1
1,530000000E0	3,696587126E1	1,075110147E1
1,540000000E0	3,519299476E1	9,502860829E0
1,550000000E0	3,332456667E1	8,391918620E0
1,560000000E0	3,139335566E1	7,299226739E0
1,570000000E0	2,937927782E1	6,353074490E0
1,580000000E0	2,720742365E1	5,384885585E0
1,590000000E0	2,519503682E1	4,569008080E0
1,600000000E0	2,298978368E1	3,807517525E0
1,610000000E0	2,078080200E1	3,149276868E0
1,620000000E0	1,851276607E1	2,616682214E0
1,630000000E0	1,619671630E1	2,159670618E0
1,640000000E0	1,385600116E1	1,789126889E0
1,650000000E0	1,154077518E1	1,531605061E0
1,660000000E0	9,070485041E0	1,276147767E0
1,670000000E0	6,859199589E0	1,123759768E0
1,680000000E0	4,410989468E0	1,049225861E0
1,690000000E0	2,024263677E0	1,003989344E0
1,700000000E0	-3,283760008E-1	1,088520993E0
1,710000000E0	-2,678866836E0	1,203544049E0
1,720000000E0	-5,049238760E0	1,412792318E0
1,730000000E0	-7,284623319E0	1,705301790E0
1,740000000E0	-9,664184443E0	1,946217137E0
1,750000000E0	-1,195713135E1	2,286927033E0
1,760000000E0	-1,422775857E1	2,725238322E0
1,770000000E0	-1,647460209E1	3,271249285E0
1,780000000E0	-1,866878597E1	3,908654807E0
1,790000000E0	-2,078257317E1	4,527807216E0
1,800000000E0	-2,282350028E1	5,268266308E0
1,810000000E0	-2,471251942E1	6,020447276E0
1,820000000E0	-2,679551235E1	6,996848418E0
1,830000000E0	-2,868256732E1	7,977791624E0
1,840000000E0	-3,051836909E1	9,094849312E0
1,850000000E0	-3,229265841E1	1,021538441E1
1,860000000E0	-3,397207544E1	1,138621737E1
1,870000000E0	-3,556345024E1	1,261726266E1
1,880000000E0	-3,710756681E1	1,383694898E1
1,890000000E0	-3,855125918E1	1,511606931E1
1,900000000E0	-3,995526813E1	1,636451907E1
1,910000000E0	-4,127703203E1	1,765963032E1
1,920000000E0	-4,258207478E1	1,893237652E1
1,930000000E0	-4,356831429E1	2,039861317E1
1,940000000E0	-4,485730402E1	2,145979849E1
1,950000000E0	-4,584999271E1	2,269235608E1
1,960000000E0	-4,684674403E1	2,393195233E1
1,970000000E0	-4,772299219E1	2,513041784E1
1,980000000E0	-4,854714450E1	2,629233115E1
1,990000000E0	-4,937202111E1	2,740641645E1
2,000000000E0	-5,011608987E1	2,849575064E1
2,010000000E0	-5,081706412E1	2,954027039E1
2,020000000E0	-5,142163946E1	3,061590070E1
2,030000000E0	-5,202820029E1	3,163278083E1
2,040000000E0	-5,261006139E1	3,255112536E1
2,050000000E0	-5,311303379E1	3,353149790E1
2,060000000E0	-5,358405864E1	3,440223875E1
2,070000000E0	-5,403917914E1	3,522340819E1
2,080000000E0	-5,443443914E1	3,597440505E1
2,090000000E0	-5,480450062E1	3,668547022E1
2,100000000E0	-5,514439242E1	3,733495333E1
2,110000000E0	-5,546995703E1	3,795358303E1
2,120000000E0	-5,576147315E1	3,849068373E1
2,130000000E0	-5,601065604E1	3,899175897E1
2,140000000E0	-5,622780578E1	3,945239843E1
2,150000000E0	-5,638622983E1	3,983810065E1
2,160000000E0	-5,652387555E1	4,018162567E1
2,170000000E0	-5,666672816E1	4,044681944E1
2,180000000E0	-5,681220247E1	4,065914053E1
2,190000000E0	-5,691707893E1	4,080778818E1
2,200000000E0	-5,698681670E1	4,090968625E1
2,210000000E0	-5,707455380E1	4,099858613E1
2,220000000E0	-5,710415759E1	4,102821992E1
2,230000000E0	-5,710308143E1	4,102700691E1
2,240000000E0	-5,709743302E1	4,100008752E1
2,250000000E0	-5,707797848E1	4,088137721E1
2,260000000E0	-5,698627005E1	4,067464410E1
2,270000000E0	-5,688243056E1	4,044403917E1
2,280000000E0	-5,674556343E1	4,017865982E1
2,290000000E0	-5,659922192E1	3,983008270E1
2,300000000E0	-5,642026622E1	3,945073597E1
2,310000000E0	-5,620912217E1	3,898596803E1
2,320000000E0	-5,598677686E1	3,849457926E1
2,330000000E0	-5,569483591E1	3,792030421E1
2,340000000E0	-5,539584191E1	3,730402776E1
2,350000000E0	-5,504401161E1	3,665679265E1
2,360000000E0	-5,468219343E1	3,593772249E1
2,370000000E0	-5,429346201E1	3,518154347E1
2,380000000E0	-5,383801440E1	3,440188820E1
2,390000000E0	-5,335531299E1	3,355814654E1
2,400000000E0	-5,283069624E1	3,260023583E1
2,410000000E0	-5,225100732E1	3,170917490E1
2,420000000E0	-5,164397274E1	3,071774743E1
2,430000000E0	-5,100940615E1	2,959290848E1
2,440000000E0	-5,026884425E1	2,860828257E1
2,450000000E0	-4,949163205E1	2,746766584E1
2,460000000E0	-4,864337428E1	2,633949085E1
2,470000000E0	-4,774717928E1	2,515498752E1
2,480000000E0	-4,681834359E1	2,393338063E1
2,490000000E0	-4,578264401E1	2,270309731E1
2,500000000E0	-4,471827073E1	2,143671751E1
2,510000000E0	-4,354911940E1	2,030602854E1
2,520000000E0	-4,245811295E1	1,893539984E1
2,530000000E0	-4,122697385E1	1,765800278E1
2,540000000E0	-3,991053486E1	1,638481169E1
2,550000000E0	-3,855592613E1	1,507399700E1
2,560000000E0	-3,710878971E1	1,381865177E1
2,570000000E0	-3,559325843E1	1,259597565E1
2,580000000E0	-3,398934013E1	1,137928508E1
2,590000000E0	-3,234252761E1	1,022520684E1
2,600000000E0	-3,059554668E1	9,096369013E0
2,610000000E0	-2,878605011E1	7,995980215E0
2,620000000E0	-2,691582733E1	6,990934169E0
2,630000000E0	-2,490059442E1	6,051912647E0
2,640000000E0	-2,300560202E1	5,244131307E0
2,650000000E0	-2,093763521E1	4,487822460E0
2,660000000E0	-1,884509172E1	3,842682487E0
2,670000000E0	-1,667438991E1	3,250367096E0
2,680000000E0	-1,449448837E1	2,735523918E0
2,690000000E0	-1,230067787E1	2,299351581E0
2,700000000E0	-1,011526845E1	1,960440814E0
2,710000000E0	-7,966727406E0	1,769025494E0
2,720000000E0	-5,697988905E0	1,418443557E0
2,730000000E0	-3,450703359E0	1,199540875E0
2,740000000E0	-1,211531673E0	1,059383891E0
2,750000000E0	1,046880938E0	9,593926406E-1
2,760000000E0	3,316102406E0	9,667613184E-1
2,770000000E0	5,563583307E0	1,034902894E0
2,780000000E0	7,810809498E0	1,131730241E0
2,790000000E0	9,939399079E0	1,441170998E0
2,800000000E0	1,223825987E1	1,559130561E0
2,810000000E0	1,445305172E1	1,859097397E0
2,820000000E0	1,662537885E1	2,253422375E0
2,830000000E0	1,875368335E1	2,672611245E0
2,840000000E0	2,088922355E1	3,165315321E0
2,850000000E0	2,294133604E1	3,764500109E0
2,860000000E0	2,498377618E1	4,431292494E0
2,870000000E0	2,692322613E1	5,170600455E0
2,880000000E0	2,882343465E1	6,182552052E0
2,890000000E0	3,069748652E1	6,927999084E0
2,900000000E0	3,247145494E1	7,886372453E0
2,910000000E0	3,419921186E1	8,898919136E0
2,920000000E0	3,583824231E1	9,948877059E0
2,930000000E0	3,740675589E1	1,104541037E1
2,940000000E0	3,891418710E1	1,213752188E1
2,950000000E0	4,033982492E1	1,332889995E1
2,960000000E0	4,171878034E1	1,444031847E1
2,970000000E0	4,302090740E1	1,561943869E1
2,980000000E0	4,423070201E1	1,677703893E1
2,990000000E0	4,538100693E1	1,791386874E1
3,000000000E0	4,629147490E1	1,919697425E1
3,010000000E0	4,742709962E1	2,019941548E1
3,020000000E0	4,837563810E1	2,131172867E1
3,030000000E0	4,929601741E1	2,240130712E1
3,040000000E0	5,015331764E1	2,347064979E1
3,050000000E0	5,096343621E1	2,451104181E1
3,060000000E0	5,172033287E1	2,551374297E1
3,070000000E0	5,243301139E1	2,647699683E1
3,080000000E0	5,309476647E1	2,741862062E1
3,090000000E0	5,369017673E1	2,832886799E1
3,100000000E0	5,426655529E1	2,917759052E1
3,110000000E0	5,480804855E1	3,001871654E1
3,120000000E0	5,529325015E1	3,081265573E1
3,130000000E0	5,573021689E1	3,152792548E1
3,140000000E0	5,613309629E1	3,222270735E1
3,150000000E0	5,651461105E1	3,284917302E1
3,160000000E0	5,686014567E1	3,344532522E1
3,170000000E0	5,714401905E1	3,397271741E1
3,180000000E0	5,745281972E1	3,447493915E1
3,190000000E0	5,764993869E1	3,489304873E1
3,200000000E0	5,784702239E1	3,527116223E1
3,210000000E0	5,801073506E1	3,560818210E1
3,220000000E0	5,814904222E1	3,587292162E1
3,230000000E0	5,823516001E1	3,609460769E1
3,240000000E0	5,833123840E1	3,629399064E1
3,250000000E0	5,838333002E1	3,643069371E1
3,260000000E0	5,841234977E1	3,648200140E1
3,270000000E0	5,844245696E1	3,652339389E1
3,280000000E0	5,841789447E1	3,651587562E1
3,290000000E0	5,835081270E1	3,644720180E1
3,300000000E0	5,825402392E1	3,631944018E1
3,310000000E0	5,813278923E1	3,610848422E1
3,320000000E0	5,798629321E1	3,586072036E1
3,330000000E0	5,783697187E1	3,560448884E1
3,340000000E0	5,763524144E1	3,524748484E1
3,350000000E0	5,747505004E1	3,487510406E1
3,360000000E0	5,723318716E1	3,440807689E1
3,370000000E0	5,695895199E1	3,392376462E1
3,380000000E0	5,665605887E1	3,334251476E1
3,390000000E0	5,630854667E1	3,274058994E1
3,400000000E0	5,593899743E1	3,210816251E1
3,410000000E0	5,553775045E1	3,140059804E1
3,420000000E0	5,508756976E1	3,067121414E1
3,430000000E0	5,459875076E1	2,986874452E1
3,440000000E0	5,405968404E1	2,904394589E1
3,450000000E0	5,348184087E1	2,814989020E1
3,460000000E0	5,284062125E1	2,725838364E1
3,470000000E0	5,218025539E1	2,629881554E1
3,480000000E0	5,146451836E1	2,533600186E1
3,490000000E0	5,071230742E1	2,431119167E1
3,500000000E0	4,990446498E1	2,326748189E1
3,510000000E0	4,903371978E1	2,215357146E1
3,520000000E0	4,810634674E1	2,103997050E1
3,530000000E0	4,711075308E1	1,994905138E1
3,540000000E0	4,607413046E1	1,876536956E1
3,550000000E0	4,500109504E1	1,759753102E1
3,560000000E0	4,386069780E1	1,644495648E1
3,570000000E0	4,264325000E1	1,528746575E1
3,580000000E0	4,136561331E1	1,410132069E1
3,590000000E0	3,999927053E1	1,295702258E1
3,600000000E0	3,858759900E1	1,180283330E1
3,610000000E0	3,708346962E1	1,069840234E1
3,620000000E0	3,551443470E1	9,630027813E0
3,630000000E0	3,387254204E1	8,554142382E0
3,640000000E0	3,214771435E1	7,573071332E0
3,650000000E0	3,036270127E1	6,637971300E0
3,660000000E0	2,849106601E1	5,995317263E0
3,670000000E0	2,666642420E1	4,929360238E0
3,680000000E0	2,474200659E1	4,193740363E0
3,690000000E0	2,272826055E1	3,536908076E0
3,700000000E0	2,068797608E1	2,988242826E0
3,710000000E0	1,862043045E1	2,508838250E0
3,720000000E0	1,649833985E1	2,058291986E0
3,730000000E0	1,437477901E1	1,715560266E0
3,740000000E0	1,223132634E1	1,438562549E0
3,750000000E0	9,980398985E0	1,381559860E0
3,760000000E0	7,913470656E0	1,047313976E0
3,770000000E0	5,739926861E0	9,528687063E-1
3,780000000E0	3,558804218E0	8,988788590E-1
3,790000000E0	1,387834013E0	9,312568479E-1
3,800000000E0	-7,671336676E-1	9,723001214E-1
3,810000000E0	-2,930389406E0	1,089832680E0
3,820000000E0	-5,077162179E0	1,294859947E0
3,830000000E0	-7,123043588E0	1,546965470E0
3,840000000E0	-9,335432469E0	1,786004803E0
3,850000000E0	-1,140918470E1	2,102984564E0
3,860000000E0	-1,349075189E1	2,500113464E0
3,870000000E0	-1,555657555E1	2,956874292E0
3,880000000E0	-1,756731322E1	3,483922273E0
3,890000000E0	-1,960414119E1	4,077033915E0
3,900000000E0	-2,149980566E1	4,676887173E0
3,910000000E0	-2,332862635E1	5,405829993E0
3,920000000E0	-2,504798922E1	6,124378752E0
3,930000000E0	-2,686911473E1	6,960422519E0
3,940000000E0	-2,858271849E1	7,854816266E0
3,950000000E0	-3,025104744E1	8,823470583E0
3,960000000E0	-3,183005396E1	9,834037915E0
3,970000000E0	-3,336417032E1	1,083210206E1
3,980000000E0	-3,481710736E1	1,189913611E1
3,990000000E0	-3,620308788E1	1,298957704E1
4,000000000E0	-3,749873912E1	1,407473091E1
4,010000000E0	-3,876812579E1	1,515417724E1
4,020000000E0	-3,998328030E1	1,623921544E1
4,030000000E0	-4,111311152E1	1,734565399E1
4,040000000E0	-4,219417590E1	1,842996958E1
4,050000000E0	-4,321754733E1	1,946207608E1
4,060000000E0	-4,399929135E1	2,070783189E1
4,070000000E0	-4,502010017E1	2,153688876E1
4,080000000E0	-4,587569924E1	2,251108114E1
4,090000000E0	-4,661841453E1	2,352568909E1
4,100000000E0	-4,733432514E1	2,443531250E1
4,110000000E0	-4,804289149E1	2,527865708E1
4,120000000E0	-4,865314032E1	2,614224153E1
4,130000000E0	-4,922326060E1	2,696643238E1
4,140000000E0	-4,974928221E1	2,777147685E1
4,150000000E0	-5,021898585E1	2,852567277E1
4,160000000E0	-5,070338563E1	2,923363487E1
4,170000000E0	-5,106693218E1	2,995051755E1
4,180000000E0	-5,143686407E1	3,056928584E1
4,190000000E0	-5,178957079E1	3,115675242E1
4,200000000E0	-5,211755577E1	3,171774601E1
4,210000000E0	-5,240657561E1	3,220369387E1
4,220000000E0	-5,263317113E1	3,261999861E1
4,230000000E0	-5,283892103E1	3,307824028E1
4,240000000E0	-5,300065626E1	3,342512928E1
4,250000000E0	-5,314674526E1	3,369672633E1
4,260000000E0	-5,324760834E1	3,393899257E1
4,270000000E0	-5,333671829E1	3,415729800E1
4,280000000E0	-5,339070827E1	3,428385307E1
4,290000000E0	-5,345029096E1	3,438041116E1
4,300000000E0	-5,348597157E1	3,440380074E1
4,310000000E0	-5,349948519E1	3,440165618E1
4,320000000E0	-5,349671314E1	3,436313183E1
4,330000000E0	-5,346337803E1	3,427155510E1
4,340000000E0	-5,337884011E1	3,412164404E1
4,350000000E0	-5,328669694E1	3,391845680E1
4,360000000E0	-5,314624683E1	3,367605368E1
4,370000000E0	-5,299876861E1	3,333588389E1
4,380000000E0	-5,283033458E1	3,298806363E1
4,390000000E0	-5,264358396E1	3,253091029E1
4,400000000E0	-5,239116665E1	3,211030046E1
4,410000000E0	-5,207824236E1	3,161690375E1
4,420000000E0	-5,178305699E1	3,103853360E1
4,430000000E0	-5,142638337E1	3,042955661E1
4,440000000E0	-5,101274188E1	2,972561757E1
4,450000000E0	-5,062714460E1	2,907794062E1
4,460000000E0	-5,013645300E1	2,835343337E1
4,470000000E0	-4,962208910E1	2,759835431E1
4,480000000E0	-4,904447746E1	2,680868224E1
4,490000000E0	-4,842879392E1	2,595292833E1
4,500000000E0	-4,779152316E1	2,505084147E1
4,510000000E0	-4,708847300E1	2,413621908E1
4,520000000E0	-4,631758015E1	2,318473625E1
4,530000000E0	-4,552606930E1	2,214173571E1
4,540000000E0	-4,465542045E1	2,114321229E1
4,550000000E0	-4,358609829E1	2,025627020E1
4,560000000E0	-4,276043964E1	1,900554543E1
4,570000000E0	-4,173842612E1	1,795752731E1
4,580000000E0	-4,063928478E1	1,684966209E1
4,590000000E0	-3,949349380E1	1,574290674E1
4,600000000E0	-3,829848825E1	1,465719123E1
4,610000000E0	-3,703210076E1	1,356441773E1
4,620000000E0	-3,569323774E1	1,247493659E1
4,630000000E0	-3,431278002E1	1,140326331E1
4,640000000E0	-3,287390171E1	1,035253818E1
4,650000000E0	-3,133109888E1	9,348359004E0
4,660000000E0	-2,974581483E1	8,370073725E0
4,670000000E0	-2,808173707E1	7,427322200E0
4,680000000E0	-2,639139432E1	6,627941189E0
4,690000000E0	-2,454795979E1	5,702181900E0
4,700000000E0	-2,274717067E1	5,008074132E0
4,710000000E0	-2,089638883E1	4,319860074E0
4,720000000E0	-1,901459277E1	3,742333532E0
4,730000000E0	-1,702425350E1	3,192773589E0
4,740000000E0	-1,505311019E1	2,726103539E0
4,750000000E0	-1,304742532E1	2,308317083E0
4,760000000E0	-1,100963874E1	1,936753456E0
4,770000000E0	-8,970031021E0	1,662692364E0
4,780000000E0	-6,849022507E0	1,425513146E0
4,790000000E0	-4,845550424E0	1,204019933E0
4,800000000E0	-2,791580858E0	1,043562622E0
4,810000000E0	-7,383859517E-1	9,327263685E-1
4,820000000E0	1,347823231E0	8,604762892E-1
4,830000000E0	3,428356946E0	8,699783356E-1
4,840000000E0	5,485245764E0	9,229496233E-1
4,850000000E0	7,568603658E0	1,005316045E0
4,860000000E0	9,486897636E0	1,179567589E0
4,870000000E0	1,162609769E1	1,421267097E0
4,880000000E0	1,365334366E1	1,665108205E0
4,890000000E0	1,562981698E1	1,996001356E0
4,900000000E0	1,759652629E1	2,375018807E0
4,910000000E0	1,953751420E1	2,803076105E0
4,920000000E0	2,145363215E1	3,301239601E0
4,930000000E0	2,330443571E1	3,870726990E0
4,940000000E0	2,512667960E1	4,494167128E0
4,950000000E0	2,686593113E1	5,198904196E0
4,960000000E0	2,859977966E1	6,070778980E0
4,970000000E0	3,023781155E1	6,737976851E0
4,980000000E0	3,185713059E1	7,565530367E0
4,990000000E0	3,341375198E1	8,444555899E0
5,000000000E0	3,488562174E1	9,348179790E0
5,010000000E0	3,631362451E1	1,029592882E1
5,020000000E0	3,767838744E1	1,125019182E1
5,030000000E0	3,895649393E1	1,224357579E1
5,040000000E0	4,018470214E1	1,322517509E1
5,050000000E0	4,136748731E1	1,421109670E1
5,060000000E0	4,247185331E1	1,519661733E1
5,070000000E0	4,353244636E1	1,616086589E1
5,080000000E0	4,451232591E1	1,709644406E1
5,090000000E0	4,545523444E1	1,804002223E1
5,100000000E0	4,629211152E1	1,901367296E1
5,110000000E0	4,720972841E1	1,995701129E1
5,120000000E0	4,800234503E1	2,080973056E1
5,130000000E0	4,874424102E1	2,168835817E1
5,140000000E0	4,943306784E1	2,250925230E1
5,150000000E0	5,010420224E1	2,331879428E1
5,160000000E0	5,073404573E1	2,408053180E1
5,170000000E0	5,130316799E1	2,480341911E1
5,180000000E0	5,184365400E1	2,549153167E1
5,190000000E0	5,232512992E1	2,612674263E1
5,200000000E0	5,277376902E1	2,672468893E1
5,210000000E0	5,318367799E1	2,730053979E1
5,220000000E0	5,355126795E1	2,780414447E1
5,230000000E0	5,388437389E1	2,828032157E1
5,240000000E0	5,422537497E1	2,873655400E1
5,250000000E0	5,447092815E1	2,911107934E1
5,260000000E0	5,470866555E1	2,946602472E1
5,270000000E0	5,489456756E1	2,975308400E1
5,280000000E0	5,506990054E1	2,999150420E1
5,290000000E0	5,521145096E1	3,018804976E1
5,300000000E0	5,531620214E1	3,032248244E1
5,310000000E0	5,538810191E1	3,043323843E1
5,320000000E0	5,541785364E1	3,046136330E1
5,330000000E0	5,543521550E1	3,046585354E1
5,340000000E0	5,543207054E1	3,043608757E1
5,350000000E0	5,535976068E1	3,032910626E1
5,360000000E0	5,530059971E1	3,019561380E1
5,370000000E0	5,518469510E1	2,998981860E1
5,380000000E0	5,504509329E1	2,974246226E1
5,390000000E0	5,486631108E1	2,946054859E1
5,400000000E0	5,463656351E1	2,910841704E1
5,410000000E0	5,439213115E1	2,874000444E1
5,420000000E0	5,411318610E1	2,828753296E1
5,430000000E0	5,377897148E1	2,779944654E1
5,440000000E0	5,342656171E1	2,729364162E1
5,450000000E0	5,301944291E1	2,671485906E1
5,460000000E0	5,256879202E1	2,610759969E1
5,470000000E0	5,208932667E1	2,547910495E1
5,480000000E0	5,158110963E1	2,477932169E1
5,490000000E0	5,100172849E1	2,405456568E1
5,500000000E0	5,039708466E1	2,330368410E1
5,510000000E0	4,975187382E1	2,249111413E1
5,520000000E0	4,905869905E1	2,165248103E1
5,530000000E0	4,831846714E1	2,078801349E1
5,540000000E0	4,749838661E1	1,988239271E1
5,550000000E0	4,652251850E1	1,904768830E1
5,560000000E0	4,578895437E1	1,798622847E1
5,570000000E0	4,484940881E1	1,700385481E1
5,580000000E0	4,386710075E1	1,604434179E1
5,590000000E0	4,282080582E1	1,503923372E1
5,600000000E0	4,170964766E1	1,405906145E1
5,610000000E0	4,053454431E1	1,306518879E1
5,620000000E0	3,929877848E1	1,206887029E1
5,630000000E0	3,800454952E1	1,106462746E1
5,640000000E0	3,666288567E1	1,010581548E1
5,650000000E0	3,523708898E1	9,153968813E0
