mass_A
t	x	y
1,030000000E0	6,050171329E1	4,153161208E1
1,040000000E0	6,073527659E1	4,200419233E1
1,050000000E0	6,095679834E1	4,244134827E1
1,060000000E0	6,117778526E1	4,280588400E1
1,070000000E0	6,134998010E1	4,316410671E1
1,080000000E0	6,154376815E1	4,343655240E1
1,090000000E0	6,169695047E1	4,367557312E1
1,100000000E0	6,178945170E1	4,388365732E1
1,110000000E0	6,186768010E1	4,402330462E1
1,120000000E0	6,192079285E1	4,411292672E1
1,130000000E0	6,195410048E1	4,413999958E1
1,140000000E0	6,196020927E1	4,413511687E1
1,150000000E0	6,195256027E1	4,405029886E1
1,160000000E0	6,191255098E1	4,390780444E1
1,170000000E0	6,182016255E1	4,373368053E1
1,180000000E0	6,170315785E1	4,349826905E1
1,190000000E0	6,157966482E1	4,317760806E1
1,200000000E0	6,142321297E1	4,281045934E1
1,210000000E0	6,123048707E1	4,242172717E1
1,220000000E0	6,099352426E1	4,195181762E1
1,230000000E0	6,075272487E1	4,138967800E1
1,240000000E0	6,049308533E1	4,080444249E1
1,250000000E0	6,015878607E1	4,017268143E1
1,260000000E0	5,982803157E1	3,947573075E1
1,270000000E0	5,944330755E1	3,872437905E1
1,280000000E0	5,904522966E1	3,790384447E1
1,290000000E0	5,859870854E1	3,705020908E1
1,300000000E0	5,811816676E1	3,613481192E1
1,310000000E0	5,760662703E1	3,518806065E1
1,320000000E0	5,705985663E1	3,418757845E1
1,330000000E0	5,644823279E1	3,314492737E1
1,340000000E0	5,580383599E1	3,205410478E1
1,350000000E0	5,511261145E1	3,090639818E1
1,360000000E0	5,437825878E1	2,971453549E1
1,370000000E0	5,358931442E1	2,851989410E1
1,380000000E0	5,273228765E1	2,731669433E1
1,390000000E0	5,180425182E1	2,603908195E1
1,400000000E0	5,082475680E1	2,474173427E1
1,410000000E0	4,979295083E1	2,343501394E1
1,420000000E0	4,869207923E1	2,209948071E1
1,430000000E0	4,750944143E1	2,070420085E1
1,440000000E0	4,623156817E1	1,942877317E1
1,450000000E0	4,496483799E1	1,797926019E1
1,460000000E0	4,365557564E1	1,665155420E1
1,470000000E0	4,218702553E1	1,528640279E1
1,480000000E0	4,068198495E1	1,393483961E1
1,490000000E0	3,907917426E1	1,262424336E1
1,500000000E0	3,740711606E1	1,134461850E1
1,510000000E0	3,567533604E1	1,010812778E1
1,520000000E0	3,381215229E1	8,970627817E0
1,530000000E0	3,187304986E1	7,833458683E0
1,540000000E0	2,990012586E1	6,821179232E0
1,550000000E0	2,786772026E1	5,960119936E0
1,560000000E0	2,574894246E1	5,014251620E0
1,570000000E0	2,357549936E1	4,258727797E0
1,580000000E0	2,136181962E1	3,571989937E0
1,590000000E0	1,910481901E1	2,983458411E0
1,600000000E0	1,683981252E1	2,511508428E0
1,610000000E0	1,456842540E1	2,110039364E0
1,620000000E0	1,223272302E1	1,784577551E0
1,630000000E0	9,889879606E0	1,626836848E0
1,640000000E0	7,584277515E0	1,301063792E0
1,650000000E0	5,208752283E0	1,180308337E0
1,660000000E0	2,848639844E0	1,121750793E0
1,670000000E0	4,588459128E-1	1,121675819E0
1,680000000E0	-1,894924498E0	1,250920587E0
1,690000000E0	-4,251211374E0	1,395252786E0
1,700000000E0	-6,542585593E0	1,617980959E0
1,710000000E0	-8,974280942E0	1,919887007E0
1,720000000E0	-1,124837580E1	2,229833039E0
1,730000000E0	-1,352758536E1	2,608430738E0
1,740000000E0	-1,580690542E1	3,074763553E0
1,750000000E0	-1,806685314E1	3,653521465E0
1,760000000E0	-2,027036672E1	4,350656156E0
1,770000000E0	-2,236594291E1	5,072750879E0
1,780000000E0	-2,439720641E1	5,873798572E0
1,790000000E0	-2,557632023E1	2,875710639E0
1,800000000E0	-2,840712795E1	7,741075953E0
1,820000000E0	-3,201405548E1	9,933980725E0
1,830000000E0	-3,371230574E1	1,113111978E1
1,840000000E0	-3,531089145E1	1,236362119E1
1,850000000E0	-3,683785246E1	1,360864356E1
1,860000000E0	-3,830011498E1	1,488625916E1
1,870000000E0	-3,965342446E1	1,619700395E1
1,880000000E0	-4,095757030E1	1,749802389E1
1,890000000E0	-4,218932321E1	1,883570758E1
1,900000000E0	-4,334561584E1	2,003168047E1
1,910000000E0	-4,443441887E1	2,137076667E1
1,920000000E0	-4,552303008E1	2,259568591E1
1,930000000E0	-4,654000664E1	2,387014795E1
1,940000000E0	-4,747765717E1	2,511549860E1
1,950000000E0	-4,833593080E1	2,631217645E1
1,960000000E0	-4,915775157E1	2,746933366E1
1,970000000E0	-4,996750143E1	2,861018614E1
1,980000000E0	-5,072559654E1	2,970304681E1
1,990000000E0	-5,138514477E1	3,076769027E1
2,000000000E0	-5,202125670E1	3,180084693E1
2,010000000E0	-5,263006825E1	3,277404014E1
2,020000000E0	-5,320813816E1	3,373988132E1
2,030000000E0	-5,373037972E1	3,463868075E1
2,040000000E0	-5,421489601E1	3,549007169E1
2,050000000E0	-5,465674614E1	3,627509361E1
2,060000000E0	-5,506230054E1	3,703218368E1
2,070000000E0	-5,543020480E1	3,773526497E1
2,080000000E0	-5,578163498E1	3,837203935E1
2,090000000E0	-5,611114476E1	3,894992392E1
2,100000000E0	-5,638327616E1	3,951721907E1
2,110000000E0	-5,663944648E1	4,002622782E1
2,120000000E0	-5,687489431E1	4,046226106E1
2,130000000E0	-5,708300182E1	4,081749130E1
2,140000000E0	-5,724880405E1	4,113530440E1
2,150000000E0	-5,738733532E1	4,140644672E1
2,160000000E0	-5,747679733E1	4,161428738E1
2,170000000E0	-5,757490053E1	4,175171492E1
2,180000000E0	-5,762506128E1	4,187061686E1
2,190000000E0	-5,767697093E1	4,190784175E1
2,200000000E0	-5,769656378E1	4,190226464E1
2,210000000E0	-5,768337829E1	4,185485290E1
2,220000000E0	-5,765539753E1	4,173966629E1
2,230000000E0	-5,757467398E1	4,160251300E1
2,240000000E0	-5,746653504E1	4,137318721E1
2,250000000E0	-5,733693659E1	4,111870323E1
2,260000000E0	-5,720641757E1	4,077130735E1
2,270000000E0	-5,698698080E1	4,040152493E1
2,280000000E0	-5,678882394E1	3,995330782E1
2,290000000E0	-5,651220965E1	3,945306043E1
2,300000000E0	-5,625698959E1	3,889742842E1
2,310000000E0	-5,596933272E1	3,826060425E1
2,320000000E0	-5,563321086E1	3,762802163E1
2,330000000E0	-5,527334826E1	3,691564948E1
2,340000000E0	-5,485380710E1	3,616976529E1
2,350000000E0	-5,443255607E1	3,534782248E1
2,360000000E0	-5,395989821E1	3,450500229E1
2,370000000E0	-5,341439685E1	3,362655689E1
2,380000000E0	-5,286770887E1	3,267097668E1
2,390000000E0	-5,227145837E1	3,171190807E1
2,400000000E0	-5,158213308E1	3,068073651E1
2,410000000E0	-5,087122876E1	2,960329062E1
2,420000000E0	-5,010964691E1	2,848460700E1
2,430000000E0	-4,928433763E1	2,733888002E1
2,440000000E0	-4,842977759E1	2,615529747E1
2,450000000E0	-4,751956008E1	2,497517001E1
2,460000000E0	-4,652564796E1	2,373926041E1
2,470000000E0	-4,546472979E1	2,246324657E1
2,480000000E0	-4,432387548E1	2,127483221E1
2,490000000E0	-4,315601085E1	1,993398276E1
2,500000000E0	-4,206374533E1	1,867351942E1
2,510000000E0	-4,081482811E1	1,734260335E1
2,520000000E0	-3,949775806E1	1,602779517E1
2,530000000E0	-3,809482699E1	1,472028697E1
2,540000000E0	-3,663097840E1	1,344347011E1
2,550000000E0	-3,508774641E1	1,219257269E1
2,560000000E0	-3,346237604E1	1,099945873E1
2,570000000E0	-3,177680792E1	9,829165830E0
2,580000000E0	-3,000614504E1	8,708883836E0
2,590000000E0	-2,813993839E1	7,652934875E0
2,600000000E0	-2,627493110E1	6,840848839E0
2,610000000E0	-2,419698633E1	5,853921752E0
2,630000000E0	-2,013519448E1	4,323377667E0
2,640000000E0	-1,794310877E1	3,627076546E0
2,650000000E0	-1,577801949E1	3,082404435E0
2,660000000E0	-1,355060962E1	2,609003555E0
2,670000000E0	-1,131758299E1	2,232937921E0
2,680000000E0	-9,105029471E0	1,900999409E0
2,690000000E0	-6,734207179E0	1,639040329E0
2,700000000E0	-4,520065882E0	1,420594887E0
2,710000000E0	-2,239504041E0	1,258934446E0
2,720000000E0	5,575635509E-2	1,154651237E0
2,730000000E0	2,350542709E0	1,147165909E0
2,740000000E0	4,636884862E0	1,174929165E0
2,750000000E0	6,946509649E0	1,312511305E0
2,760000000E0	9,013013068E0	1,425800106E0
2,770000000E0	1,143330318E1	1,750735700E0
2,780000000E0	1,360726988E1	1,997489711E0
2,790000000E0	1,577558141E1	2,362701593E0
2,800000000E0	1,795678592E1	2,793255794E0
2,810000000E0	2,009225313E1	3,313781200E0
2,820000000E0	2,219428807E1	3,934993555E0
2,830000000E0	2,424363772E1	4,631488513E0
2,840000000E0	2,622306317E1	5,452856055E0
2,850000000E0	2,813551291E1	6,247371917E0
2,860000000E0	2,997623843E1	7,048781320E0
2,870000000E0	3,177193607E1	7,989368539E0
2,880000000E0	3,350023041E1	9,024732770E0
2,890000000E0	3,515300495E1	1,008030380E1
2,900000000E0	3,671897213E1	1,117424102E1
2,910000000E0	3,820501114E1	1,230459032E1
2,920000000E0	3,962463701E1	1,347991545E1
2,930000000E0	4,099595317E1	1,466308996E1
2,940000000E0	4,221338357E1	1,585944828E1
2,950000000E0	4,340269971E1	1,704302576E1
2,960000000E0	4,451471641E1	1,821118538E1
2,970000000E0	4,567021182E1	1,931419497E1
2,980000000E0	4,667975280E1	2,041958831E1
2,990000000E0	4,767517847E1	2,153626337E1
3,000000000E0	4,863669952E1	2,268147068E1
3,010000000E0	4,954296139E1	2,377705766E1
3,020000000E0	5,039262618E1	2,485282922E1
3,030000000E0	5,120974136E1	2,586850916E1
3,040000000E0	5,196442663E1	2,689052520E1
3,050000000E0	5,268042809E1	2,787556452E1
3,060000000E0	5,336041235E1	2,880945476E1
3,070000000E0	5,399199854E1	2,970240165E1
3,080000000E0	5,456676863E1	3,056608204E1
3,090000000E0	5,510465229E1	3,137684725E1
3,100000000E0	5,561523485E1	3,215868031E1
3,110000000E0	5,605764650E1	3,286121797E1
3,120000000E0	5,644381025E1	3,353420174E1
3,130000000E0	5,677759190E1	3,414337421E1
3,140000000E0	5,710676985E1	3,471140662E1
3,150000000E0	5,737801372E1	3,522788261E1
3,160000000E0	5,761581261E1	3,569206309E1
3,170000000E0	5,784353659E1	3,608763159E1
3,180000000E0	5,802385878E1	3,642984239E1
3,190000000E0	5,817686657E1	3,671041081E1
3,200000000E0	5,832768284E1	3,697260884E1
3,210000000E0	5,842465071E1	3,716203220E1
3,220000000E0	5,847629765E1	3,733062979E1
3,230000000E0	5,850020955E1	3,742993371E1
3,240000000E0	5,847753657E1	3,749834276E1
3,250000000E0	5,846220441E1	3,751147113E1
3,260000000E0	5,843362415E1	3,748272317E1
3,270000000E0	5,834288308E1	3,738739941E1
3,280000000E0	5,822661765E1	3,722819028E1
3,290000000E0	5,809591971E1	3,702508848E1
3,300000000E0	5,794634158E1	3,675684944E1
3,310000000E0	5,773507554E1	3,643176567E1
3,320000000E0	5,749880517E1	3,606651080E1
3,330000000E0	5,725672195E1	3,561376714E1
3,340000000E0	5,698039862E1	3,512180288E1
3,350000000E0	5,665266825E1	3,462707109E1
3,360000000E0	5,631601924E1	3,405771951E1
3,370000000E0	5,595005783E1	3,344411488E1
3,380000000E0	5,556405097E1	3,280871568E1
3,390000000E0	5,514975753E1	3,209212717E1
3,400000000E0	5,472854981E1	3,134469683E1
3,410000000E0	5,425345979E1	3,053145657E1
3,420000000E0	5,375103227E1	2,966284797E1
3,430000000E0	5,319207557E1	2,876010418E1
3,440000000E0	5,257072925E1	2,784363140E1
3,450000000E0	5,191579902E1	2,690139945E1
3,460000000E0	5,121985031E1	2,590811666E1
3,470000000E0	5,045339322E1	2,487808033E1
3,480000000E0	4,966361717E1	2,379336820E1
3,490000000E0	4,881281509E1	2,269963184E1
3,500000000E0	4,788995214E1	2,156976254E1
3,510000000E0	4,691277837E1	2,044708780E1
3,520000000E0	4,585211439E1	1,924045696E1
3,530000000E0	4,474885309E1	1,812781496E1
3,540000000E0	4,366329521E1	1,691982715E1
3,550000000E0	4,242997985E1	1,571497739E1
3,560000000E0	4,115008757E1	1,450661986E1
3,570000000E0	3,979951894E1	1,333673529E1
3,580000000E0	3,836297960E1	1,216205768E1
3,590000000E0	3,687987354E1	1,101895774E1
3,600000000E0	3,533939586E1	9,940579681E0
3,610000000E0	3,366680027E1	8,931146647E0
3,620000000E0	3,193595458E1	7,921508189E0
3,630000000E0	3,012650015E1	6,996837671E0
3,640000000E0	2,834731888E1	6,290376527E0
3,650000000E0	2,639277909E1	5,402127579E0
3,660000000E0	2,441186142E1	4,649132936E0
3,670000000E0	2,243616431E1	3,964874327E0
3,680000000E0	2,039716034E1	3,361603168E0
3,690000000E0	1,830142602E1	2,858570772E0
3,700000000E0	1,618213564E1	2,472405628E0
3,710000000E0	1,404301975E1	2,128996380E0
3,720000000E0	1,187926119E1	1,880766398E0
3,730000000E0	9,611342787E0	1,625949583E0
3,740000000E0	7,540635596E0	1,411320463E0
3,750000000E0	5,356255599E0	1,301089661E0
3,760000000E0	3,187442392E0	1,258701806E0
3,770000000E0	9,902978795E-1	1,264745591E0
3,780000000E0	-1,170441959E0	1,362668476E0
3,790000000E0	-3,308836189E0	1,520412342E0
3,800000000E0	-5,474599108E0	1,700021980E0
3,810000000E0	-7,596001222E0	1,992946022E0
3,820000000E0	-9,732849489E0	2,237659901E0
3,830000000E0	-1,182124400E1	2,548181031E0
3,840000000E0	-1,384879311E1	2,887428021E0
3,850000000E0	-1,592005138E1	3,330535618E0
3,860000000E0	-1,796518429E1	3,849172716E0
3,870000000E0	-2,000193694E1	4,501714166E0
3,880000000E0	-2,189534044E1	5,183442224E0
3,890000000E0	-2,381480931E1	5,899210055E0
3,900000000E0	-2,564824725E1	6,715084918E0
3,910000000E0	-2,740604717E1	7,425615387E0
3,920000000E0	-2,913809703E1	8,367710646E0
3,930000000E0	-3,078468812E1	9,384215282E0
3,940000000E0	-3,233711031E1	1,041345898E1
3,950000000E0	-3,386243937E1	1,145172308E1
3,960000000E0	-3,530866731E1	1,251596578E1
3,970000000E0	-3,665320964E1	1,363287172E1
3,980000000E0	-3,796854356E1	1,475743052E1
3,990000000E0	-3,922752909E1	1,587747743E1
4,000000000E0	-4,039617493E1	1,702244836E1
4,010000000E0	-4,152083820E1	1,813389076E1
4,020000000E0	-4,256344493E1	1,926836688E1
4,030000000E0	-4,352545896E1	2,038883492E1
4,040000000E0	-4,443088409E1	2,146778819E1
4,050000000E0	-4,543268982E1	2,244174787E1
4,060000000E0	-4,626589797E1	2,345623004E1
4,070000000E0	-4,706918450E1	2,445569580E1
4,080000000E0	-4,781463385E1	2,538027462E1
4,090000000E0	-4,847334425E1	2,630867008E1
4,100000000E0	-4,910607945E1	2,715346850E1
4,110000000E0	-4,970845636E1	2,799420813E1
4,120000000E0	-5,024129222E1	2,883893183E1
4,130000000E0	-5,074704190E1	2,962183042E1
4,140000000E0	-5,119497848E1	3,037912896E1
4,150000000E0	-5,163854241E1	3,106868850E1
4,160000000E0	-5,202955312E1	3,171971901E1
4,170000000E0	-5,238988854E1	3,232546865E1
4,180000000E0	-5,271892814E1	3,285224290E1
4,190000000E0	-5,300172678E1	3,339245951E1
4,200000000E0	-5,324700121E1	3,387063054E1
4,210000000E0	-5,347430077E1	3,427631908E1
4,220000000E0	-5,368702207E1	3,462604545E1
4,230000000E0	-5,384527636E1	3,496286036E1
4,240000000E0	-5,397193347E1	3,522486965E1
4,250000000E0	-5,407930028E1	3,543819252E1
4,260000000E0	-5,415727978E1	3,558469609E1
4,270000000E0	-5,420481417E1	3,570211554E1
4,280000000E0	-5,422975645E1	3,574678306E1
4,290000000E0	-5,422166513E1	3,574411760E1
4,300000000E0	-5,419714991E1	3,570792246E1
4,310000000E0	-5,411706864E1	3,560241026E1
4,320000000E0	-5,400314971E1	3,546083267E1
4,330000000E0	-5,386916802E1	3,523794802E1
4,340000000E0	-5,372249313E1	3,498411505E1
4,350000000E0	-5,351668041E1	3,465501437E1
4,360000000E0	-5,331238420E1	3,427515341E1
4,370000000E0	-5,307351337E1	3,386367449E1
4,380000000E0	-5,278321633E1	3,341899019E1
4,390000000E0	-5,251832362E1	3,287086089E1
4,400000000E0	-5,215305937E1	3,232784644E1
4,410000000E0	-5,178263921E1	3,172838662E1
4,420000000E0	-5,134804236E1	3,108095974E1
4,430000000E0	-5,089374835E1	3,038380576E1
4,440000000E0	-5,046100984E1	2,962203873E1
4,450000000E0	-4,990182438E1	2,883944148E1
4,460000000E0	-4,933573892E1	2,798806734E1
4,470000000E0	-4,874090491E1	2,713276062E1
4,480000000E0	-4,809244957E1	2,622653649E1
4,490000000E0	-4,742489366E1	2,526218181E1
4,500000000E0	-4,666251022E1	2,429089510E1
4,510000000E0	-4,586926739E1	2,326321750E1
4,520000000E0	-4,504141192E1	2,223361800E1
4,530000000E0	-4,416486385E1	2,126142494E1
4,540000000E0	-4,314431624E1	2,007001666E1
4,550000000E0	-4,225713173E1	1,905704498E1
4,560000000E0	-4,120511325E1	1,789695915E1
4,570000000E0	-4,010230519E1	1,677910670E1
4,580000000E0	-3,894088469E1	1,563300573E1
4,590000000E0	-3,771551377E1	1,450318723E1
4,600000000E0	-3,641813917E1	1,334967082E1
4,610000000E0	-3,505944828E1	1,223905358E1
4,620000000E0	-3,363337099E1	1,114933303E1
4,630000000E0	-3,213132439E1	1,008157810E1
4,640000000E0	-3,057965696E1	9,051018574E0
4,650000000E0	-2,893101401E1	8,041406973E0
4,660000000E0	-2,723918982E1	7,106025365E0
4,670000000E0	-2,536852262E1	6,289769648E0
4,680000000E0	-2,366753626E1	5,531001409E0
4,690000000E0	-2,181600643E1	4,831413445E0
4,700000000E0	-1,996592242E1	4,196298653E0
4,710000000E0	-1,794977099E1	3,605321126E0
4,720000000E0	-1,593700821E1	3,105116365E0
4,730000000E0	-1,389673260E1	2,681651068E0
4,740000000E0	-1,185327319E1	2,343832043E0
4,750000000E0	-9,788598238E0	2,041307564E0
4,760000000E0	-7,661428977E0	1,865734313E0
4,770000000E0	-5,623063691E0	1,585959562E0
4,780000000E0	-3,534128082E0	1,396760823E0
4,790000000E0	-1,457934136E0	1,270547147E0
4,800000000E0	6,311420424E-1	1,195881710E0
4,810000000E0	2,728254130E0	1,233321098E0
4,820000000E0	4,758838337E0	1,303105597E0
4,830000000E0	6,837911200E0	1,410167603E0
4,840000000E0	8,744475081E0	1,482053697E0
4,850000000E0	1,098345704E1	1,774378522E0
4,860000000E0	1,291257491E1	1,979701735E0
4,870000000E0	1,490477062E1	2,269179698E0
4,880000000E0	1,692257634E1	2,615495315E0
4,890000000E0	1,887427335E1	3,009535346E0
4,900000000E0	2,080586033E1	3,487776540E0
4,910000000E0	2,270523088E1	4,037199027E0
4,920000000E0	2,454006883E1	4,657682523E0
4,930000000E0	2,632573304E1	5,362653128E0
4,940000000E0	2,812010124E1	6,171048168E0
4,950000000E0	2,979187387E1	6,843368126E0
4,960000000E0	3,144349919E1	7,662409988E0
4,970000000E0	3,306003269E1	8,531064747E0
4,980000000E0	3,458044690E1	9,445942876E0
4,990000000E0	3,605005504E1	1,040814956E1
5,000000000E0	3,742544409E1	1,139172464E1
5,010000000E0	3,875391465E1	1,238888028E1
5,020000000E0	4,000437397E1	1,338996390E1
5,030000000E0	4,117981986E1	1,440565292E1
5,040000000E0	4,225841413E1	1,540736276E1
5,050000000E0	4,329220351E1	1,639578672E1
5,060000000E0	4,429259776E1	1,743093621E1
5,070000000E0	4,519592137E1	1,837079533E1
5,080000000E0	4,604463752E1	1,939525194E1
5,090000000E0	4,695537470E1	2,030688001E1
5,100000000E0	4,773890679E1	2,120762735E1
5,110000000E0	4,848925247E1	2,213000283E1
5,120000000E0	4,919129293E1	2,298118286E1
5,130000000E0	4,982178645E1	2,379963492E1
5,140000000E0	5,041371665E1	2,461097438E1
5,150000000E0	5,098743009E1	2,536915517E1
5,160000000E0	5,150176142E1	2,609492418E1
5,170000000E0	5,197297935E1	2,677775170E1
5,180000000E0	5,242446545E1	2,741112817E1
5,190000000E0	5,281644908E1	2,800746700E1
5,200000000E0	5,317226553E1	2,856821908E1
5,210000000E0	5,349937877E1	2,907327439E1
5,220000000E0	5,378497627E1	2,955498236E1
5,230000000E0	5,405478184E1	2,997751304E1
5,240000000E0	5,426132236E1	3,032524859E1
5,250000000E0	5,445551849E1	3,064127020E1
5,260000000E0	5,461537133E1	3,091124784E1
5,270000000E0	5,473668354E1	3,113881632E1
5,280000000E0	5,484844944E1	3,129517948E1
5,290000000E0	5,491337448E1	3,138826548E1
5,300000000E0	5,495735014E1	3,148503463E1
5,310000000E0	5,496805131E1	3,150590877E1
5,320000000E0	5,495659824E1	3,149774060E1
5,330000000E0	5,486692922E1	3,145725360E1
5,340000000E0	5,482750561E1	3,129829034E1
5,350000000E0	5,471028262E1	3,113230793E1
5,360000000E0	5,459301002E1	3,089710816E1
5,370000000E0	5,440062235E1	3,065137343E1
5,380000000E0	5,423865118E1	3,030384838E1
5,390000000E0	5,400720172E1	2,994176485E1
5,400000000E0	5,374721810E1	2,954498166E1
5,410000000E0	5,344704621E1	2,909475055E1
5,420000000E0	5,313330293E1	2,858615381E1
5,430000000E0	5,277718882E1	2,802500388E1
5,440000000E0	5,237547992E1	2,745683190E1
5,450000000E0	5,193425470E1	2,680104083E1
5,460000000E0	5,146677077E1	2,610926234E1
5,470000000E0	5,095143309E1	2,537005630E1
5,480000000E0	5,038824535E1	2,462555992E1
5,490000000E0	4,978624076E1	2,381859923E1
5,500000000E0	4,914777020E1	2,297655018E1
5,510000000E0	4,845724333E1	2,212403021E1
5,520000000E0	4,769464985E1	2,121768210E1
5,530000000E0	4,691835843E1	2,030865614E1
5,540000000E0	4,605233420E1	1,942745564E1
5,550000000E0	4,515103373E1	1,837400612E1
5,560000000E0	4,425618403E1	1,742984929E1
5,570000000E0	4,327133540E1	1,643631293E1
5,580000000E0	4,220680111E1	1,541188215E1
5,590000000E0	4,111198322E1	1,438155549E1
5,600000000E0	3,992448099E1	1,336447709E1
5,610000000E0	3,870332614E1	1,235683872E1
5,620000000E0	3,739786317E1	1,135997665E1
5,630000000E0	3,604769238E1	1,036668872E1
5,640000000E0	3,462222815E1	9,404761822E0
5,650000000E0	3,313981710E1	8,495653407E0
5,660000000E0	3,156639620E1	7,591823370E0
5,670000000E0	2,994040668E1	6,734304510E0
5,680000000E0	2,826081582E1	6,130031243E0
5,690000000E0	2,656407551E1	5,204237590E0
5,700000000E0	2,479652776E1	4,525911305E0
