mass_A
t	x	y
2,810000000E0	1,431168781E1	1,898039534E0
2,820000000E0	1,652783670E1	2,266067433E0
2,830000000E0	1,871432830E1	2,700589344E0
2,840000000E0	2,085622528E1	3,224050831E0
2,850000000E0	2,295058899E1	3,816601558E0
2,860000000E0	2,499488236E1	4,518281095E0
2,870000000E0	2,694161340E1	5,268834092E0
2,880000000E0	2,890599371E1	6,259532602E0
2,890000000E0	3,077383903E1	6,989689252E0
2,900000000E0	3,257706091E1	7,922328376E0
2,910000000E0	3,426659636E1	8,904956701E0
2,920000000E0	3,585645964E1	9,962669135E0
2,930000000E0	3,740181326E1	1,105916702E1
2,940000000E0	3,886681951E1	1,221925715E1
2,950000000E0	4,028968580E1	1,335843158E1
2,960000000E0	4,161621117E1	1,453537164E1
2,970000000E0	4,287991530E1	1,571092433E1
2,980000000E0	4,410381362E1	1,689970322E1
2,990000000E0	4,523663032E1	1,806903280E1
3,000000000E0	4,623566905E1	1,928504339E1
3,010000000E0	4,726393217E1	2,038372025E1
3,020000000E0	4,822664331E1	2,153970248E1
3,030000000E0	4,911357082E1	2,263251711E1
3,040000000E0	4,993888068E1	2,370415044E1
3,050000000E0	5,070464697E1	2,474651916E1
3,060000000E0	5,145087759E1	2,574888962E1
3,070000000E0	5,215308085E1	2,670978105E1
3,080000000E0	5,280792716E1	2,764231632E1
3,090000000E0	5,343090042E1	2,852220922E1
3,100000000E0	5,401435024E1	2,935466756E1
3,110000000E0	5,460099666E1	3,017126920E1
3,120000000E0	5,516966744E1	3,092659753E1
3,130000000E0	5,567933918E1	3,165612420E1
3,140000000E0	5,615609460E1	3,235283754E1
3,150000000E0	5,655299230E1	3,301766512E1
3,160000000E0	5,693187035E1	3,360901277E1
3,170000000E0	5,725565973E1	3,417305963E1
3,180000000E0	5,759038310E1	3,468826222E1
3,190000000E0	5,786569902E1	3,513154609E1
3,200000000E0	5,811818870E1	3,553178543E1
3,210000000E0	5,834854085E1	3,587174041E1
3,220000000E0	5,857048457E1	3,619174719E1
3,230000000E0	5,871614783E1	3,644701514E1
3,240000000E0	5,885962912E1	3,664860318E1
3,250000000E0	5,894688244E1	3,680548816E1
3,260000000E0	5,905096598E1	3,692585995E1
3,270000000E0	5,905761164E1	3,695419477E1
3,280000000E0	5,905674004E1	3,695247847E1
3,290000000E0	5,904895886E1	3,692996111E1
3,300000000E0	5,895873624E1	3,680744597E1
3,310000000E0	5,889112753E1	3,666211943E1
3,320000000E0	5,876864158E1	3,644074687E1
3,330000000E0	5,859127692E1	3,611215041E1
3,340000000E0	5,844154211E1	3,580813608E1
3,350000000E0	5,819398327E1	3,540125628E1
3,360000000E0	5,794566937E1	3,498920950E1
3,370000000E0	5,762650405E1	3,451302110E1
3,380000000E0	5,727953682E1	3,394730235E1
3,390000000E0	5,691194569E1	3,334648548E1
3,400000000E0	5,652781725E1	3,271776199E1
3,410000000E0	5,607610088E1	3,201431931E1
3,420000000E0	5,559843581E1	3,129191321E1
3,430000000E0	5,509350232E1	3,053633581E1
3,440000000E0	5,452248496E1	2,970981226E1
3,450000000E0	5,391250961E1	2,885626912E1
3,460000000E0	5,328486651E1	2,793511927E1
3,470000000E0	5,259226276E1	2,700879631E1
3,480000000E0	5,184766304E1	2,603308028E1
3,490000000E0	5,106955661E1	2,502369902E1
3,500000000E0	5,026548412E1	2,400446709E1
3,510000000E0	4,941802558E1	2,297762486E1
3,520000000E0	4,854434032E1	2,189938483E1
3,530000000E0	4,763394579E1	2,078918033E1
3,540000000E0	4,665884943E1	1,969567860E1
3,550000000E0	4,561296118E1	1,849423775E1
3,560000000E0	4,454051430E1	1,735897714E1
3,570000000E0	4,336492224E1	1,619765529E1
3,580000000E0	4,213155874E1	1,503915335E1
3,590000000E0	4,082425452E1	1,385193994E1
3,600000000E0	3,944567241E1	1,267684138E1
3,610000000E0	3,800163737E1	1,155128317E1
3,620000000E0	3,646769472E1	1,045110571E1
3,630000000E0	3,488328362E1	9,357907211E0
3,640000000E0	3,322394646E1	8,344871164E0
3,650000000E0	3,148658902E1	7,350109204E0
3,660000000E0	2,967435662E1	6,431589999E0
3,670000000E0	2,774854531E1	5,558916219E0
3,680000000E0	2,593055121E1	4,786305827E0
3,690000000E0	2,395246336E1	4,068207541E0
3,700000000E0	2,195608626E1	3,446867301E0
3,710000000E0	1,989875334E1	2,890093607E0
3,720000000E0	1,780306159E1	2,400135189E0
3,730000000E0	1,568808916E1	2,016746866E0
3,740000000E0	1,356027494E1	1,674966199E0
3,750000000E0	1,145008457E1	1,450121735E0
3,760000000E0	9,146987300E0	1,190703689E0
3,770000000E0	7,081596312E0	1,038219326E0
3,780000000E0	4,821566427E0	9,409059117E-1
3,790000000E0	2,624060458E0	9,127696962E-1
3,800000000E0	4,354112303E-1	9,373366122E-1
3,810000000E0	-1,745026414E0	1,003334647E0
3,820000000E0	-3,917042572E0	1,153716698E0
3,830000000E0	-6,064127965E0	1,345635402E0
3,840000000E0	-8,329292107E0	1,717869154E0
3,850000000E0	-1,038000139E1	1,878584617E0
3,860000000E0	-1,250821993E1	2,233380886E0
3,870000000E0	-1,461009516E1	2,640573701E0
3,880000000E0	-1,667663493E1	3,127743932E0
3,890000000E0	-1,870045411E1	3,645274400E0
3,900000000E0	-2,069818483E1	4,258445133E0
3,910000000E0	-2,263196544E1	4,962262832E0
3,920000000E0	-2,448331260E1	5,700672375E0
3,930000000E0	-2,635119851E1	6,738189331E0
3,940000000E0	-2,814656876E1	7,463949973E0
3,950000000E0	-2,986210872E1	8,415512588E0
3,960000000E0	-3,147558172E1	9,450603934E0
3,970000000E0	-3,303553144E1	1,049534368E1
3,980000000E0	-3,454064774E1	1,153828422E1
3,990000000E0	-3,596187690E1	1,266486181E1
4,000000000E0	-3,727638861E1	1,379651442E1
4,010000000E0	-3,855148762E1	1,490129978E1
4,020000000E0	-3,977899356E1	1,603810518E1
4,030000000E0	-4,092643130E1	1,716329054E1
4,040000000E0	-4,203531236E1	1,828031381E1
4,050000000E0	-4,309884376E1	1,936320149E1
4,060000000E0	-4,392961599E1	2,064699518E1
4,070000000E0	-4,502240459E1	2,154479214E1
4,080000000E0	-4,589306507E1	2,260386506E1
4,090000000E0	-4,672387718E1	2,364885085E1
4,100000000E0	-4,749731489E1	2,465191124E1
4,110000000E0	-4,822255249E1	2,562174990E1
4,120000000E0	-4,890535751E1	2,656710343E1
4,130000000E0	-4,956537247E1	2,744580037E1
4,140000000E0	-5,017609421E1	2,828456314E1
4,150000000E0	-5,072073357E1	2,908095194E1
4,160000000E0	-5,120069129E1	2,978844333E1
4,170000000E0	-5,167283024E1	3,057081399E1
4,180000000E0	-5,209150019E1	3,125656919E1
4,190000000E0	-5,249591333E1	3,188902929E1
4,200000000E0	-5,285887558E1	3,247037424E1
4,210000000E0	-5,314364396E1	3,301574661E1
4,220000000E0	-5,346224484E1	3,350351222E1
4,230000000E0	-5,370368098E1	3,395051652E1
4,240000000E0	-5,393866156E1	3,433769776E1
4,250000000E0	-5,411291889E1	3,465494529E1
4,260000000E0	-5,429827288E1	3,495752760E1
4,270000000E0	-5,443218724E1	3,522284515E1
4,280000000E0	-5,454082746E1	3,539156757E1
4,290000000E0	-5,459934479E1	3,550276136E1
4,300000000E0	-5,466649362E1	3,560374650E1
4,310000000E0	-5,467813608E1	3,561394969E1
4,320000000E0	-5,468044479E1	3,561179291E1
4,330000000E0	-5,467305272E1	3,557968053E1
4,340000000E0	-5,459632342E1	3,545575221E1
4,350000000E0	-5,446079985E1	3,526493589E1
4,360000000E0	-5,432736438E1	3,503889013E1
4,370000000E0	-5,419204971E1	3,476568711E1
4,380000000E0	-5,397851397E1	3,441798433E1
4,390000000E0	-5,374078880E1	3,404675160E1
4,400000000E0	-5,348088381E1	3,360387868E1
4,410000000E0	-5,322562561E1	3,314465513E1
4,420000000E0	-5,288788183E1	3,259318610E1
4,430000000E0	-5,253183742E1	3,201223051E1
4,440000000E0	-5,213835914E1	3,139616802E1
4,450000000E0	-5,170035076E1	3,069804750E1
4,460000000E0	-5,121293262E1	2,995781832E1
4,470000000E0	-5,072256215E1	2,921495410E1
4,480000000E0	-5,019766552E1	2,838816733E1
4,490000000E0	-4,961420893E1	2,754329965E1
4,500000000E0	-4,900427302E1	2,666804293E1
4,510000000E0	-4,832060634E1	2,573574094E1
4,520000000E0	-4,759319956E1	2,475806188E1
4,530000000E0	-4,684962638E1	2,378255412E1
4,540000000E0	-4,600943724E1	2,276040456E1
4,550000000E0	-4,514786065E1	2,169878705E1
4,560000000E0	-4,412223205E1	2,078678027E1
4,570000000E0	-4,322067310E1	1,949227428E1
4,580000000E0	-4,220215594E1	1,841626023E1
4,590000000E0	-4,110256275E1	1,729138500E1
4,600000000E0	-3,995574042E1	1,613256837E1
4,610000000E0	-3,875556971E1	1,500492839E1
4,620000000E0	-3,748969538E1	1,388126649E1
4,630000000E0	-3,615066813E1	1,275185282E1
4,640000000E0	-3,472665809E1	1,165548918E1
4,650000000E0	-3,325067222E1	1,055806696E1
4,660000000E0	-3,171199900E1	9,518465685E0
4,670000000E0	-3,010271916E1	8,502217368E0
4,680000000E0	-2,841726560E1	7,560551516E0
4,690000000E0	-2,669544506E1	6,734157892E0
4,700000000E0	-2,481951902E1	5,798334923E0
4,710000000E0	-2,299940198E1	5,046216478E0
4,720000000E0	-2,109083232E1	4,340029061E0
4,730000000E0	-1,918453198E1	3,744257982E0
4,740000000E0	-1,716143635E1	3,187695441E0
4,750000000E0	-1,512692731E1	2,724554123E0
4,760000000E0	-1,308880001E1	2,302503636E0
4,770000000E0	-1,100835672E1	1,943745950E0
4,780000000E0	-8,948746518E0	1,661918188E0
4,790000000E0	-6,778161065E0	1,416703285E0
4,800000000E0	-4,725396597E0	1,204959180E0
4,810000000E0	-2,633509757E0	1,046643238E0
4,820000000E0	-5,474617940E-1	9,469865394E-1
4,830000000E0	1,564714880E0	9,152193389E-1
4,840000000E0	3,677820219E0	9,334116782E-1
4,850000000E0	5,752953291E0	9,914473925E-1
4,860000000E0	7,863041561E0	1,077650660E0
4,870000000E0	9,821120929E0	1,362783907E0
4,880000000E0	1,197947200E1	1,491218519E0
4,890000000E0	1,403785349E1	1,782188313E0
4,900000000E0	1,605686897E1	2,129859044E0
4,910000000E0	1,803079939E1	2,526255881E0
4,920000000E0	1,999611032E1	2,987140456E0
4,930000000E0	2,189365941E1	3,498827180E0
4,940000000E0	2,376697395E1	4,102101216E0
4,950000000E0	2,557750047E1	4,770183576E0
4,960000000E0	2,726734859E1	5,408635776E0
4,970000000E0	2,900703624E1	6,244761409E0
4,980000000E0	3,069178793E1	7,007707467E0
4,990000000E0	3,233016565E1	7,837937377E0
5,000000000E0	3,390602056E1	8,746898681E0
5,010000000E0	3,538925951E1	9,682934471E0
5,020000000E0	3,682446738E1	1,066401633E1
5,030000000E0	3,822581872E1	1,165721784E1
5,040000000E0	3,953369667E1	1,265277344E1
5,050000000E0	4,075855128E1	1,367501894E1
5,060000000E0	4,196097444E1	1,468304946E1
5,070000000E0	4,308449839E1	1,570929097E1
5,080000000E0	4,414884861E1	1,671042292E1
5,090000000E0	4,514439760E1	1,768020664E1
5,100000000E0	4,606614718E1	1,865878379E1
5,110000000E0	4,691851499E1	1,975216170E1
5,120000000E0	4,786131824E1	2,057852669E1
5,130000000E0	4,866504291E1	2,151583709E1
5,140000000E0	4,941866558E1	2,237805715E1
5,150000000E0	5,010870334E1	2,321226837E1
5,160000000E0	5,075516211E1	2,401952494E1
5,170000000E0	5,133436803E1	2,476998548E1
5,180000000E0	5,186606421E1	2,549275082E1
5,190000000E0	5,238365060E1	2,622161791E1
5,200000000E0	5,284589222E1	2,688800627E1
5,210000000E0	5,327048996E1	2,753204541E1
5,220000000E0	5,365569863E1	2,812550927E1
5,230000000E0	5,400493476E1	2,864762745E1
5,240000000E0	5,433491165E1	2,913345088E1
5,250000000E0	5,460317951E1	2,959220248E1
5,260000000E0	5,484587455E1	2,997937049E1
5,270000000E0	5,505543993E1	3,033232180E1
5,280000000E0	5,522363763E1	3,064951259E1
5,290000000E0	5,535183011E1	3,090870458E1
5,300000000E0	5,546034084E1	3,113411887E1
5,310000000E0	5,554700938E1	3,128376948E1
5,320000000E0	5,557853144E1	3,138949214E1
5,330000000E0	5,559164856E1	3,144837216E1
5,340000000E0	5,559713024E1	3,147105126E1
5,350000000E0	5,555596380E1	3,144444672E1
5,360000000E0	5,547906557E1	3,137256054E1
5,370000000E0	5,536170502E1	3,125500293E1
5,380000000E0	5,521895587E1	3,104978620E1
5,390000000E0	5,508139062E1	3,082978119E1
5,400000000E0	5,494105584E1	3,055253481E1
5,410000000E0	5,473363053E1	3,020073887E1
5,420000000E0	5,452481027E1	2,982523293E1
5,430000000E0	5,426802306E1	2,938232156E1
5,440000000E0	5,400217682E1	2,891562712E1
5,450000000E0	5,365681840E1	2,839419850E1
5,460000000E0	5,328928612E1	2,783748497E1
5,470000000E0	5,288020570E1	2,721899611E1
5,480000000E0	5,244497140E1	2,658068302E1
5,490000000E0	5,195738180E1	2,587684825E1
5,500000000E0	5,145769144E1	2,514739348E1
5,510000000E0	5,087507720E1	2,439378652E1
5,520000000E0	5,027050752E1	2,358645930E1
5,530000000E0	4,961658816E1	2,273569537E1
5,540000000E0	4,892168183E1	2,187024866E1
5,550000000E0	4,815710577E1	2,093862448E1
5,560000000E0	4,732888892E1	2,001418362E1
5,570000000E0	4,638809548E1	1,913715341E1
5,580000000E0	4,559813765E1	1,803879180E1
5,590000000E0	4,465198299E1	1,703509476E1
5,600000000E0	4,364650675E1	1,603812473E1
5,610000000E0	4,257076274E1	1,501800600E1
5,620000000E0	4,146121065E1	1,397195293E1
5,630000000E0	4,027818520E1	1,297427872E1
5,640000000E0	3,901939233E1	1,199442378E1
5,650000000E0	3,766585748E1	1,102002815E1
