mass_A
t	x	y
4,400000000E-1	-4,277150647E1	1,971452109E1
4,500000000E-1	-4,146152873E1	1,826213643E1
4,600000000E-1	-4,000850374E1	1,673086360E1
4,700000000E-1	-3,846400286E1	1,523733309E1
4,800000000E-1	-3,686821680E1	1,371999412E1
4,900000000E-1	-3,515941738E1	1,228911686E1
5,000000000E-1	-3,334813547E1	1,087975846E1
5,100000000E-1	-3,144021950E1	9,584065890E0
5,200000000E-1	-2,947256241E1	8,325399771E0
5,300000000E-1	-2,737041609E1	7,218468686E0
5,400000000E-1	-2,515658814E1	6,203498610E0
5,500000000E-1	-2,300232392E1	5,317985027E0
5,600000000E-1	-2,071063325E1	4,495825779E0
5,700000000E-1	-1,840303380E1	3,707501012E0
5,800000000E-1	-1,600747154E1	3,093341836E0
5,900000000E-1	-1,356043350E1	2,599505912E0
6,000000000E-1	-1,111673211E1	2,186604720E0
6,100000000E-1	-8,729402235E0	1,844873053E0
6,200000000E-1	-6,170410599E0	1,552955333E0
6,300000000E-1	-3,710728761E0	1,320190658E0
6,400000000E-1	-1,247443448E0	1,170312981E0
6,500000000E-1	1,223452986E0	1,107949688E0
6,600000000E-1	3,668993214E0	1,120226032E0
6,700000000E-1	6,078820594E0	1,198794099E0
6,800000000E-1	8,545901421E0	1,324856699E0
6,900000000E-1	1,113715417E1	1,659626176E0
7,000000000E-1	1,339339167E1	1,886385422E0
7,100000000E-1	1,584405361E1	2,251675637E0
7,200000000E-1	1,818373044E1	2,730578938E0
7,300000000E-1	2,052821868E1	3,271862336E0
7,400000000E-1	2,282942348E1	3,895104260E0
7,500000000E-1	2,504457914E1	4,697389879E0
7,600000000E-1	2,707204833E1	5,497007835E0
7,700000000E-1	2,933237383E1	6,461284706E0
7,800000000E-1	3,135548581E1	7,448665603E0
7,900000000E-1	3,335540998E1	8,569720083E0
8,000000000E-1	3,520408734E1	9,691343752E0
8,100000000E-1	3,702992798E1	1,092550122E1
8,200000000E-1	3,876597925E1	1,219523733E1
8,300000000E-1	4,038637840E1	1,346309736E1
8,400000000E-1	4,196338362E1	1,480046472E1
8,500000000E-1	4,345285403E1	1,615260293E1
8,600000000E-1	4,482628251E1	1,746283069E1
8,700000000E-1	4,607804923E1	1,882304013E1
8,800000000E-1	4,734039737E1	2,019140700E1
8,900000000E-1	4,847339262E1	2,151738396E1
9,000000000E-1	4,956974240E1	2,286770004E1
9,100000000E-1	5,062773388E1	2,418449022E1
9,200000000E-1	5,160214834E1	2,548606497E1
9,300000000E-1	5,253241011E1	2,673891101E1
9,400000000E-1	5,340281211E1	2,799947276E1
9,500000000E-1	5,421771991E1	2,921413019E1
9,600000000E-1	5,496854056E1	3,041418358E1
9,700000000E-1	5,568265456E1	3,154356435E1
9,800000000E-1	5,631748624E1	3,264534601E1
9,900000000E-1	5,692290006E1	3,369666083E1
1,000000000E0	5,748598077E1	3,473556713E1
1,010000000E0	5,799486880E1	3,570542183E1
1,020000000E0	5,847888922E1	3,661559799E1
1,030000000E0	5,893479131E1	3,749400088E1
1,040000000E0	5,932328006E1	3,832248757E1
1,050000000E0	5,969304527E1	3,909673516E1
1,060000000E0	6,003451633E1	3,982042676E1
1,070000000E0	6,035667310E1	4,048047328E1
1,080000000E0	6,062655583E1	4,104194448E1
1,090000000E0	6,087793685E1	4,157446305E1
1,100000000E0	6,111246092E1	4,208039390E1
1,110000000E0	6,132807853E1	4,249059533E1
1,120000000E0	6,152220065E1	4,283070289E1
1,130000000E0	6,170838767E1	4,318064523E1
1,140000000E0	6,185001428E1	4,344111274E1
1,150000000E0	6,196469326E1	4,368121828E1
1,160000000E0	6,207961473E1	4,389590925E1
1,170000000E0	6,217144587E1	4,402575188E1
1,180000000E0	6,225567552E1	4,412824998E1
1,190000000E0	6,229818368E1	4,415025101E1
1,200000000E0	6,230437385E1	4,413612117E1
1,210000000E0	6,226318426E1	4,404168072E1
1,220000000E0	6,221096337E1	4,389818246E1
1,230000000E0	6,209962359E1	4,367562735E1
1,240000000E0	6,201208669E1	4,343178111E1
1,250000000E0	6,185671668E1	4,308615268E1
1,260000000E0	6,170186068E1	4,271911794E1
1,270000000E0	6,148542070E1	4,228373003E1
1,280000000E0	6,125787240E1	4,178276172E1
1,290000000E0	6,099374829E1	4,125199189E1
1,300000000E0	6,073784195E1	4,066106701E1
1,310000000E0	6,039503906E1	3,998592847E1
1,320000000E0	6,007072179E1	3,928853838E1
1,330000000E0	5,966974772E1	3,852859345E1
1,340000000E0	5,927170140E1	3,771215594E1
1,350000000E0	5,882444684E1	3,681906956E1
1,360000000E0	5,834438428E1	3,587933394E1
1,370000000E0	5,783797555E1	3,493166926E1
1,380000000E0	5,727259580E1	3,392853051E1
1,390000000E0	5,666212812E1	3,290874690E1
1,400000000E0	5,599482485E1	3,181414437E1
1,410000000E0	5,528375564E1	3,066051943E1
1,420000000E0	5,450995682E1	2,946386537E1
1,430000000E0	5,367862794E1	2,825354669E1
1,440000000E0	5,279155815E1	2,701579962E1
1,450000000E0	5,184108650E1	2,574167598E1
1,460000000E0	5,085477563E1	2,444473252E1
1,470000000E0	4,979647984E1	2,311107439E1
1,480000000E0	4,868879283E1	2,177063083E1
1,490000000E0	4,748965378E1	2,036693475E1
1,500000000E0	4,620997554E1	1,906632189E1
1,510000000E0	4,494275653E1	1,766162737E1
1,520000000E0	4,356347132E1	1,631446973E1
1,530000000E0	4,208855679E1	1,496933879E1
1,540000000E0	4,059342349E1	1,361748736E1
1,550000000E0	3,896613673E1	1,232639919E1
1,560000000E0	3,727987726E1	1,105720747E1
1,570000000E0	3,551952427E1	9,853186964E0
1,580000000E0	3,365768275E1	8,680359800E0
1,590000000E0	3,171995810E1	7,565908269E0
1,600000000E0	2,971103078E1	6,579135594E0
1,610000000E0	2,758306002E1	5,604240638E0
1,620000000E0	2,549891716E1	4,784590383E0
1,630000000E0	2,332398083E1	4,053534316E0
1,640000000E0	2,106574394E1	3,379279527E0
1,650000000E0	1,879977576E1	2,810741978E0
1,660000000E0	1,647312503E1	2,367124221E0
1,670000000E0	1,416373619E1	1,961931307E0
1,680000000E0	1,186727672E1	1,651125885E0
1,690000000E0	9,381589900E0	1,382661346E0
1,700000000E0	7,242423206E0	1,213015055E0
1,710000000E0	4,775839383E0	1,094485577E0
1,720000000E0	2,398595473E0	1,041805108E0
1,730000000E0	2,790038089E-2	1,066103617E0
1,740000000E0	-2,319795231E0	1,193415332E0
1,750000000E0	-4,704069711E0	1,346352210E0
1,760000000E0	-6,963056806E0	1,561049834E0
1,770000000E0	-9,413526603E0	1,861067946E0
1,780000000E0	-1,171625160E1	2,195940282E0
1,790000000E0	-1,401897447E1	2,603332467E0
1,800000000E0	-1,629849773E1	3,097489701E0
1,810000000E0	-1,855402567E1	3,691876172E0
1,820000000E0	-2,072179319E1	4,405372420E0
1,830000000E0	-2,286778925E1	5,199800068E0
1,840000000E0	-2,489533142E1	5,901072658E0
1,850000000E0	-2,695123746E1	6,890001207E0
1,860000000E0	-2,883368592E1	7,861051872E0
1,870000000E0	-3,064508449E1	8,953823950E0
1,880000000E0	-3,241396693E1	1,009519030E1
1,890000000E0	-3,409717797E1	1,129308737E1
1,900000000E0	-3,568676972E1	1,252912007E1
1,910000000E0	-3,719122207E1	1,379227926E1
1,920000000E0	-3,866837660E1	1,507600525E1
1,930000000E0	-4,002193007E1	1,636692414E1
1,940000000E0	-4,130915435E1	1,766178619E1
1,950000000E0	-4,254621772E1	1,897157750E1
1,960000000E0	-4,362676719E1	2,036025466E1
1,970000000E0	-4,481157863E1	2,152336217E1
1,980000000E0	-4,582745036E1	2,280753466E1
1,990000000E0	-4,682526098E1	2,406161682E1
2,000000000E0	-4,772291591E1	2,532081535E1
2,010000000E0	-4,857669920E1	2,654466145E1
2,020000000E0	-4,941189051E1	2,768962195E1
2,030000000E0	-5,015757241E1	2,884185744E1
2,040000000E0	-5,089173477E1	2,990111273E1
2,050000000E0	-5,156591304E1	3,101184902E1
2,060000000E0	-5,220963707E1	3,203065012E1
2,070000000E0	-5,277108670E1	3,297722162E1
2,080000000E0	-5,334416847E1	3,392281359E1
2,090000000E0	-5,386001089E1	3,481463516E1
2,100000000E0	-5,433612979E1	3,562157004E1
2,110000000E0	-5,478931311E1	3,641609823E1
2,120000000E0	-5,518203744E1	3,715662005E1
2,130000000E0	-5,556191576E1	3,784737825E1
2,140000000E0	-5,590123141E1	3,848302640E1
2,150000000E0	-5,621516503E1	3,907547083E1
2,160000000E0	-5,649843663E1	3,959442403E1
2,170000000E0	-5,675035122E1	4,006956098E1
2,180000000E0	-5,697332921E1	4,051375678E1
2,190000000E0	-5,718374813E1	4,088449717E1
2,200000000E0	-5,733809803E1	4,119049025E1
2,210000000E0	-5,748257950E1	4,145438179E1
2,220000000E0	-5,757705927E1	4,166179643E1
2,230000000E0	-5,768764116E1	4,183351023E1
2,240000000E0	-5,777227815E1	4,194474182E1
2,250000000E0	-5,780063740E1	4,198595466E1
2,260000000E0	-5,780703210E1	4,198994842E1
2,270000000E0	-5,781428402E1	4,197594228E1
2,280000000E0	-5,777078886E1	4,186062654E1
2,290000000E0	-5,767943875E1	4,166527906E1
2,300000000E0	-5,757041776E1	4,142429303E1
2,310000000E0	-5,745177347E1	4,114484314E1
2,320000000E0	-5,730803761E1	4,079758674E1
2,330000000E0	-5,710391019E1	4,042030311E1
2,340000000E0	-5,688308460E1	3,995884823E1
2,350000000E0	-5,661529558E1	3,947493270E1
2,360000000E0	-5,635385626E1	3,894399132E1
2,370000000E0	-5,602285879E1	3,834508687E1
2,380000000E0	-5,565426940E1	3,767008102E1
2,390000000E0	-5,527424991E1	3,696762760E1
2,400000000E0	-5,482727057E1	3,621225913E1
2,410000000E0	-5,435883060E1	3,539809682E1
2,420000000E0	-5,386206198E1	3,452181421E1
2,430000000E0	-5,333986865E1	3,358623629E1
2,440000000E0	-5,275468040E1	3,259800135E1
2,450000000E0	-5,214050948E1	3,163812143E1
2,460000000E0	-5,146015392E1	3,060328971E1
2,470000000E0	-5,079990058E1	2,947292602E1
2,480000000E0	-4,999395825E1	2,837507699E1
2,490000000E0	-4,919947100E1	2,722980551E1
2,500000000E0	-4,832755360E1	2,602880795E1
2,510000000E0	-4,743291351E1	2,478140037E1
2,520000000E0	-4,645500237E1	2,353405250E1
2,530000000E0	-4,541875562E1	2,224781307E1
2,540000000E0	-4,428801502E1	2,102154185E1
2,550000000E0	-4,316363031E1	1,970351470E1
2,560000000E0	-4,201271016E1	1,841490458E1
2,570000000E0	-4,073616285E1	1,708976594E1
2,580000000E0	-3,940489180E1	1,578384792E1
2,590000000E0	-3,796344343E1	1,448455208E1
2,600000000E0	-3,649832893E1	1,319367975E1
2,610000000E0	-3,495803785E1	1,194267151E1
2,620000000E0	-3,332454662E1	1,069808187E1
2,630000000E0	-3,159017166E1	9,549984184E0
2,640000000E0	-2,982280316E1	8,426714451E0
2,650000000E0	-2,792556978E1	7,375235286E0
2,660000000E0	-2,593635510E1	6,654513528E0
2,670000000E0	-2,397596581E1	5,527728082E0
2,680000000E0	-2,192290585E1	4,727716966E0
2,690000000E0	-1,985546765E1	4,004886992E0
2,700000000E0	-1,767075325E1	3,378217467E0
2,710000000E0	-1,549034479E1	2,830655019E0
2,720000000E0	-1,324846255E1	2,386407935E0
2,730000000E0	-1,100731174E1	2,015017120E0
2,740000000E0	-8,799445427E0	1,704492591E0
2,750000000E0	-6,440043530E0	1,429911930E0
2,760000000E0	-4,200438525E0	1,212384528E0
2,770000000E0	-1,938249774E0	1,050217400E0
2,780000000E0	3,418448089E-1	9,589351326E-1
2,790000000E0	2,614113824E0	9,581425993E-1
2,800000000E0	4,896521674E0	9,785528762E-1
2,810000000E0	7,215116567E0	1,089253534E0
2,820000000E0	9,311122045E0	1,227996853E0
2,830000000E0	1,164971100E1	1,479090142E0
2,840000000E0	1,384778934E1	1,765526931E0
2,850000000E0	1,597106800E1	2,146392370E0
2,860000000E0	1,810905350E1	2,528290010E0
2,870000000E0	2,019003908E1	2,999144185E0
2,880000000E0	2,231419313E1	3,587414076E0
2,890000000E0	2,438121177E1	4,207862991E0
2,900000000E0	2,638491353E1	4,967389526E0
2,910000000E0	2,832017048E1	5,969422246E0
2,920000000E0	3,021526490E1	6,647687845E0
2,930000000E0	3,202087512E1	7,559572508E0
2,940000000E0	3,379740020E1	8,546809205E0
2,950000000E0	3,549332813E1	9,590674114E0
2,960000000E0	3,712120058E1	1,067111866E1
2,970000000E0	3,866991924E1	1,178514309E1
2,980000000E0	4,008398030E1	1,293104786E1
2,990000000E0	4,143460343E1	1,405589237E1
3,000000000E0	4,269633946E1	1,521337759E1
3,010000000E0	4,391515745E1	1,639590945E1
3,020000000E0	4,506829863E1	1,754644029E1
3,030000000E0	4,611937508E1	1,871750897E1
3,040000000E0	4,717318647E1	1,993535309E1
3,050000000E0	4,814456762E1	2,105809010E1
3,060000000E0	4,906586105E1	2,216621621E1
3,070000000E0	4,992166080E1	2,323778388E1
3,080000000E0	5,074387121E1	2,429939121E1
3,090000000E0	5,150238893E1	2,533581713E1
3,100000000E0	5,220050225E1	2,633095172E1
3,110000000E0	5,287810051E1	2,729082363E1
3,120000000E0	5,352030524E1	2,820652368E1
3,130000000E0	5,406276401E1	2,907796939E1
3,140000000E0	5,456570704E1	2,994984596E1
3,150000000E0	5,505003827E1	3,075500414E1
3,160000000E0	5,548283406E1	3,147404617E1
3,170000000E0	5,590936747E1	3,217420155E1
3,180000000E0	5,628752060E1	3,281373355E1
3,190000000E0	5,665777782E1	3,340507354E1
3,200000000E0	5,699205111E1	3,392843153E1
3,210000000E0	5,730736745E1	3,441085153E1
3,220000000E0	5,760584900E1	3,488209052E1
3,230000000E0	5,786089696E1	3,528738171E1
3,240000000E0	5,809266982E1	3,564113296E1
3,250000000E0	5,829643517E1	3,597757688E1
3,260000000E0	5,844867383E1	3,623753893E1
3,270000000E0	5,857598623E1	3,645355885E1
3,280000000E0	5,868182567E1	3,660089842E1
3,290000000E0	5,878709015E1	3,670292781E1
3,300000000E0	5,884879147E1	3,677730199E1
3,310000000E0	5,886371944E1	3,679342286E1
3,320000000E0	5,883754506E1	3,673983319E1
3,330000000E0	5,882066051E1	3,664301867E1
3,340000000E0	5,873008389E1	3,646892844E1
3,350000000E0	5,867347332E1	3,628976580E1
3,360000000E0	5,849357112E1	3,599942814E1
3,370000000E0	5,837096052E1	3,570835339E1
3,380000000E0	5,820475750E1	3,535574044E1
3,390000000E0	5,797046279E1	3,490028982E1
3,400000000E0	5,771871007E1	3,442474108E1
3,410000000E0	5,742384491E1	3,392054278E1
3,420000000E0	5,710665268E1	3,337517852E1
3,430000000E0	5,675541822E1	3,273455056E1
3,440000000E0	5,634081551E1	3,207957322E1
3,450000000E0	5,591202579E1	3,137996010E1
3,460000000E0	5,542466087E1	3,059106501E1
3,470000000E0	5,488514594E1	2,978094827E1
3,480000000E0	5,429063873E1	2,890999135E1
3,490000000E0	5,365972432E1	2,802754830E1
3,500000000E0	5,297601166E1	2,708842893E1
3,510000000E0	5,226172934E1	2,611532363E1
3,520000000E0	5,150831090E1	2,512107520E1
3,530000000E0	5,068381111E1	2,406451780E1
3,540000000E0	4,980769456E1	2,299412672E1
3,550000000E0	4,888144629E1	2,190075749E1
3,560000000E0	4,788880020E1	2,075481418E1
3,570000000E0	4,678855792E1	1,965866833E1
3,580000000E0	4,578352357E1	1,843626660E1
3,590000000E0	4,467238182E1	1,729606155E1
3,600000000E0	4,347800180E1	1,613573452E1
3,610000000E0	4,221021233E1	1,496725478E1
3,620000000E0	4,089113640E1	1,382143378E1
3,630000000E0	3,947830030E1	1,268401306E1
3,640000000E0	3,800766487E1	1,155112350E1
3,650000000E0	3,651205060E1	1,047291521E1
3,660000000E0	3,497298057E1	9,436940249E0
3,670000000E0	3,336801890E1	8,428528829E0
3,680000000E0	3,166162425E1	7,418791302E0
3,690000000E0	2,987503949E1	6,501694561E0
3,700000000E0	2,808822175E1	5,730412374E0
3,710000000E0	2,620966740E1	4,821366866E0
3,720000000E0	2,426744169E1	4,079490474E0
3,730000000E0	2,225618712E1	3,426045428E0
3,740000000E0	2,020764982E1	2,861967043E0
3,750000000E0	1,812842240E1	2,380135307E0
3,760000000E0	1,600830749E1	1,940344296E0
3,770000000E0	1,388008232E1	1,581956826E0
3,780000000E0	1,175399885E1	1,311272908E0
3,790000000E0	9,455976759E0	1,086993279E0
3,800000000E0	7,434459590E0	9,095015866E-1
3,810000000E0	5,221459057E0	8,116273567E-1
3,820000000E0	3,042675248E0	7,323152466E-1
3,830000000E0	9,080409783E-1	7,296164011E-1
3,840000000E0	-1,240324669E0	8,215294706E-1
3,850000000E0	-3,410066502E0	9,536103244E-1
3,860000000E0	-5,573700768E0	1,163680854E0
3,870000000E0	-7,732794715E0	1,611383566E0
3,880000000E0	-9,861360070E0	1,682908401E0
3,890000000E0	-1,196608638E1	2,015717556E0
3,900000000E0	-1,404764011E1	2,397934736E0
3,910000000E0	-1,609695265E1	2,876533520E0
3,920000000E0	-1,811731385E1	3,403754250E0
3,930000000E0	-2,010782250E1	3,971017395E0
3,940000000E0	-2,204086745E1	4,651081548E0
3,950000000E0	-2,390835335E1	5,390506390E0
3,960000000E0	-2,571495483E1	6,421120763E0
3,970000000E0	-2,744999349E1	7,123734722E0
3,980000000E0	-2,915453336E1	8,060965758E0
3,990000000E0	-3,074933952E1	9,075653335E0
4,000000000E0	-3,226549365E1	1,008305375E1
4,010000000E0	-3,373325417E1	1,108484591E1
4,020000000E0	-3,514691878E1	1,211397632E1
4,030000000E0	-3,651128795E1	1,320777821E1
4,040000000E0	-3,782734388E1	1,429321372E1
4,050000000E0	-3,906787387E1	1,538678012E1
4,060000000E0	-4,026058400E1	1,648253014E1
4,070000000E0	-4,139419377E1	1,757321987E1
4,080000000E0	-4,247133130E1	1,864882204E1
4,090000000E0	-4,345391418E1	1,969282913E1
4,100000000E0	-4,446859802E1	2,082931027E1
4,110000000E0	-4,539768612E1	2,179713491E1
4,120000000E0	-4,626523154E1	2,283709823E1
4,130000000E0	-4,709107729E1	2,381695749E1
4,140000000E0	-4,781907556E1	2,477681576E1
4,150000000E0	-4,851283083E1	2,569675250E1
4,160000000E0	-4,915372422E1	2,657311018E1
4,170000000E0	-4,974717583E1	2,742431278E1
4,180000000E0	-5,030549945E1	2,823011152E1
4,190000000E0	-5,083143872E1	2,898498874E1
4,200000000E0	-5,130715658E1	2,964612735E1
4,210000000E0	-5,171382234E1	3,036441178E1
4,220000000E0	-5,209366378E1	3,099487854E1
4,230000000E0	-5,245493929E1	3,156152857E1
4,240000000E0	-5,278152694E1	3,204221061E1
4,250000000E0	-5,300647004E1	3,246567836E1
4,260000000E0	-5,326482552E1	3,296765353E1
4,270000000E0	-5,345436677E1	3,335453834E1
4,280000000E0	-5,361495737E1	3,369007728E1
4,290000000E0	-5,376955082E1	3,400652924E1
4,300000000E0	-5,384772916E1	3,426494444E1
4,310000000E0	-5,394041026E1	3,447044638E1
4,320000000E0	-5,399252158E1	3,463287609E1
4,330000000E0	-5,400996907E1	3,472160872E1
4,340000000E0	-5,398866522E1	3,476542269E1
4,350000000E0	-5,396304403E1	3,476567891E1
4,360000000E0	-5,390700917E1	3,473123638E1
4,370000000E0	-5,382327564E1	3,462950325E1
4,380000000E0	-5,370961438E1	3,444836946E1
4,390000000E0	-5,356432968E1	3,424260293E1
4,400000000E0	-5,338218517E1	3,401942344E1
4,410000000E0	-5,321235498E1	3,369333586E1
4,420000000E0	-5,299780707E1	3,332239548E1
4,430000000E0	-5,277633823E1	3,293319215E1
4,440000000E0	-5,254740721E1	3,243383253E1
4,450000000E0	-5,225507051E1	3,196307089E1
4,460000000E0	-5,190291024E1	3,139995656E1
4,470000000E0	-5,155310825E1	3,079547784E1
4,480000000E0	-5,116920436E1	3,017120667E1
4,490000000E0	-5,077591456E1	2,943136901E1
4,500000000E0	-5,030947010E1	2,872014637E1
4,510000000E0	-4,980535813E1	2,791514484E1
4,520000000E0	-4,924710623E1	2,707967571E1
4,530000000E0	-4,865954158E1	2,621702082E1
4,540000000E0	-4,802980989E1	2,531960621E1
4,550000000E0	-4,734144678E1	2,438482571E1
4,560000000E0	-4,662038616E1	2,340748640E1
4,570000000E0	-4,580149531E1	2,237398335E1
4,580000000E0	-4,495537982E1	2,133006116E1
4,590000000E0	-4,393403101E1	2,045423223E1
4,600000000E0	-4,312465011E1	1,923409231E1
4,610000000E0	-4,215820667E1	1,816331838E1
4,620000000E0	-4,107628322E1	1,706748691E1
4,630000000E0	-3,997674569E1	1,596928770E1
4,640000000E0	-3,879351896E1	1,487134392E1
4,650000000E0	-3,751349251E1	1,378410999E1
4,660000000E0	-3,615549379E1	1,269603150E1
4,670000000E0	-3,475218052E1	1,164674076E1
4,680000000E0	-3,327263311E1	1,058391899E1
4,690000000E0	-3,171509588E1	9,569823635E0
4,700000000E0	-3,013096384E1	8,572306025E0
4,710000000E0	-2,845290118E1	7,615112299E0
4,720000000E0	-2,674820845E1	6,743812990E0
4,730000000E0	-2,487455176E1	5,864373438E0
4,740000000E0	-2,309221524E1	5,148235161E0
4,750000000E0	-2,121583087E1	4,460347875E0
4,760000000E0	-1,932005551E1	3,858771748E0
4,770000000E0	-1,734919054E1	3,331332798E0
4,780000000E0	-1,538941408E1	2,863964236E0
4,790000000E0	-1,342851479E1	2,419534989E0
4,800000000E0	-1,146120584E1	2,039250776E0
4,810000000E0	-9,449117856E0	1,738463895E0
4,820000000E0	-7,331584073E0	1,568929720E0
4,830000000E0	-5,346138189E0	1,241639253E0
4,840000000E0	-3,283335886E0	1,058146642E0
4,850000000E0	-1,215719463E0	9,171938598E-1
4,860000000E0	8,549210749E-1	8,398438397E-1
4,870000000E0	2,943625166E0	8,250822687E-1
4,880000000E0	5,031558786E0	8,416384986E-1
4,890000000E0	7,155943373E0	9,473290632E-1
4,900000000E0	9,130190289E0	1,054686916E0
4,910000000E0	1,132087654E1	1,333735369E0
4,920000000E0	1,325434383E1	1,497104507E0
4,930000000E0	1,526240151E1	1,788048610E0
4,940000000E0	1,720320194E1	2,132682227E0
4,950000000E0	1,911418165E1	2,586645127E0
4,960000000E0	2,102118541E1	3,092122230E0
4,970000000E0	2,289503727E1	3,639926578E0
4,980000000E0	2,475246674E1	4,268387564E0
4,990000000E0	2,652656949E1	4,939640966E0
5,000000000E0	2,823132607E1	5,922215179E0
5,010000000E0	2,993019914E1	6,481351362E0
5,020000000E0	3,153119292E1	7,327301267E0
5,030000000E0	3,307722272E1	8,192433736E0
5,040000000E0	3,458596187E1	9,120212671E0
5,050000000E0	3,598971610E1	1,006751038E1
5,060000000E0	3,733011418E1	1,105178958E1
5,070000000E0	3,860256858E1	1,202714487E1
5,080000000E0	3,982498769E1	1,302267369E1
5,090000000E0	4,098468430E1	1,401051698E1
5,100000000E0	4,205734770E1	1,502036883E1
5,110000000E0	4,307804611E1	1,600117123E1
5,120000000E0	4,407009150E1	1,694252807E1
5,130000000E0	4,496222902E1	1,787189014E1
5,140000000E0	4,584687535E1	1,876039749E1
5,150000000E0	4,666713621E1	1,968504482E1
5,160000000E0	4,751639260E1	2,054874759E1
5,170000000E0	4,831132665E1	2,146345329E1
5,180000000E0	4,905651186E1	2,227664934E1
5,190000000E0	4,976144787E1	2,308543297E1
5,200000000E0	5,041369370E1	2,386314716E1
5,210000000E0	5,100637608E1	2,458526466E1
5,220000000E0	5,157655373E1	2,527842753E1
5,230000000E0	5,209900704E1	2,593190772E1
5,240000000E0	5,257896678E1	2,657280857E1
5,250000000E0	5,302894683E1	2,716012683E1
5,260000000E0	5,342540033E1	2,766895820E1
5,270000000E0	5,377315082E1	2,816191464E1
5,280000000E0	5,411997261E1	2,862052554E1
5,290000000E0	5,437354812E1	2,900279793E1
5,300000000E0	5,460074695E1	2,936335210E1
5,310000000E0	5,481750824E1	2,969900346E1
5,320000000E0	5,497255973E1	2,995153827E1
5,330000000E0	5,510154410E1	3,016422502E1
5,340000000E0	5,520289299E1	3,031229551E1
5,350000000E0	5,527043550E1	3,042546341E1
5,360000000E0	5,531855321E1	3,048117323E1
5,370000000E0	5,532998036E1	3,051539647E1
5,380000000E0	5,531520443E1	3,052670776E1
5,390000000E0	5,522022893E1	3,043706459E1
5,400000000E0	5,510613408E1	3,031720594E1
5,410000000E0	5,497760330E1	3,017888432E1
5,420000000E0	5,482832629E1	2,995464170E1
5,430000000E0	5,461559814E1	2,970275890E1
5,440000000E0	5,438230485E1	2,935892007E1
5,450000000E0	5,413050308E1	2,899438645E1
5,460000000E0	5,384406688E1	2,861927448E1
5,470000000E0	5,352041309E1	2,815028578E1
5,480000000E0	5,315365884E1	2,766178231E1
5,490000000E0	5,276799646E1	2,712899873E1
5,500000000E0	5,232639138E1	2,656352001E1
5,510000000E0	5,183896918E1	2,594462456E1
5,520000000E0	5,133731896E1	2,527178574E1
5,530000000E0	5,077098171E1	2,460361397E1
5,540000000E0	5,023203239E1	2,389202435E1
5,550000000E0	4,964420413E1	2,310853689E1
5,560000000E0	4,902966481E1	2,232511283E1
5,570000000E0	4,835573714E1	2,148793248E1
5,580000000E0	4,760737277E1	2,059081519E1
5,590000000E0	4,679122832E1	1,970576485E1
5,600000000E0	4,599253287E1	1,871673418E1
5,610000000E0	4,511113978E1	1,779166940E1
5,620000000E0	4,422146969E1	1,683932224E1
5,630000000E0	4,320042469E1	1,586373303E1
5,640000000E0	4,213990878E1	1,488413929E1
5,650000000E0	4,102060025E1	1,386160945E1
